SMILES,QED,MW,HBD,HBA,LogP,SA
CC1C(CCN)NNC(CN)C2C3CC(OCC4CCN5C(C)C45)NC4CCN(NC43)C12,0.27781921150941197,448.6600000000002,6,9,-1.2342999999999924,7.096278065817316
C.CCNC(O)C1CN(C2CCCC2CC)NC1CC1CCC(CCNC(O)CC)C(C)C1,0.2777709891772239,468.7710000000003,5,6,4.0847000000000016,5.36151543254943
CNC1CCCC(NC(O)C2SC3NCCC4N5C(O)NC2C34C2CC(OC3CCCCC3)CC(C)C25)C1,0.2776068310190487,549.8260000000004,6,9,1.9107000000000027,7.067162518418197
C.CC(N)CCCCCC1CC2(C(F)(F)F)CC2CC1CCN.CCCCCCCC,0.27758782304384383,450.7180000000004,2,2,8.230600000000008,4.369563173549722
CCCCCC1CCCC2CC3CC3C12CC1C(C)C2CCCCCC3NC3CCCNC21.N,0.27753977954486764,471.8180000000003,3,3,7.486300000000006,5.733001524431865
CC1CCC2C(CCCCCCCCCCCCC1CCCCCCCCC1CC1C)CCC1CC12,0.27714906528525274,498.92400000000043,0,0,12.152799999999983,4.500598635756377
C.CCC(CCC1(C)CCC2CCCCC2O1)N1C(O)NC2C(C(O)NC3CCCN(C)C3)SC3NCCC1C32,0.27712511906312315,581.912,5,9,3.280700000000004,5.938653222665131
CCC1CC(CCCC(CF)CCN)OC(O)CC(CCCCON2C3CCNC2N3)C(C)C1,0.27711457718931065,486.7170000000003,4,7,3.867300000000002,6.50238165122627
CCC1(O)CCCCC(C)NC(O)CCNC(O)N(C2CCCC(C(C)(F)F)C2)CCC(S)NCC1,0.27675247273244863,538.7900000000002,7,8,3.3953000000000015,5.741622539993884
CCCCCNC(CC)C1CC2NCCCC2C(C2CCN(C3(CCN)CC(CC(F)(F)F)C3)N2)C1,0.2765968550715323,515.7530000000003,4,5,4.968100000000002,5.207548302719905
CCCCN1C2CN1CCC2NCN.CN.NCCN1N(O)ON1CC1CCCOCC1,0.27646139864659997,461.6560000000004,5,12,-0.7120999999999931,5.78468568103656
CC1C(N2C(O)NC3C(CONC4CCC5CC4N5)SC4NCCC2C43)CCC2(OC3CCCC2C3)C1O,0.27641855562411016,549.7820000000003,6,10,0.8570000000000055,7.8181114673474745
CCC1CC(CCN)(N2NCC(C3CC(C4CCCC(C(N)O)N4)CC4NCCCC43)N2)C1,0.2763563327086327,463.71500000000026,7,8,0.7696000000000054,5.60218664766599
CCCCCCCCCC1CNCCC2CC(CCC3CCCCCCC3)CN2C1CCC,0.2763029395169533,460.8350000000005,1,2,8.736500000000007,3.9454735811401402
CCC(O)CCC(CC)CC1C2CCCOC2C1CC(C)C(O)NC1CCC(OC(F)(F)F)CC1,0.2759145630970553,507.6780000000002,3,5,5.776800000000007,5.123916141679938
C.CCC1C(C)C2CCCCCCCCCCCC2C1C(O)NCCC1CC2CC13CC3CCC1OC21,0.27588036978811753,515.8670000000003,2,3,8.343500000000008,6.876005314474787
CC1CC(CC2CCCCC2)CCC1N1C(O)NC2C(C(O)NC3CCCC45C3C3CC36C4N65)SC3CCCC1C32,0.27583618227845713,582.8990000000001,4,7,4.249600000000004,7.6034879913598585
CCC(CCC1(C)CCCCO1)N1C(O)NC2C(C(O)NC3CCCNC3)SC3NCCC1C32,0.27570839225665456,497.7500000000003,6,9,1.133700000000004,5.804379598403479
C.CCNCCCCC(CC)N1C2CCCCCNCC2C1C1CC23CCC(OC(C)(O)F)C2C13,0.2756613648384827,495.7680000000002,3,5,5.080300000000005,6.286787156448382
CC1(C)C(N2C(O)NC3C(C(O)NC4CCCN5CC45)SC4NCCC2C43)CCC2OCCCC21C,0.2754012079347301,521.7720000000004,5,9,1.0842000000000036,6.064440438923686
CCCC(F)CC1(N2CC2CCNC(O)CC)CC2CCC3C4CC(C)NC4C231.CCCN,0.2753719596491031,466.73000000000036,4,5,3.7974000000000023,6.188677405434984
CCCCCCN1CCN(C2CC3C(CN2)CC(CC)C3CC)CCN1C1NCN1CCCNC.CO,0.27494966995882414,523.8550000000005,4,8,2.773500000000005,5.172165976355414
CC(CN)CC(CCN)N1NC2CCC(NC3CCC(C)(ON)CCC34CCCCO4)C2N1,0.2747879964753629,467.70300000000043,6,9,1.0336000000000052,6.121095119567345
C.CCCCOCC1CCCCCCCC1CCCC1CCCCCCCCCCCCCCCC1C,0.274560159010186,520.9710000000006,0,1,12.70359999999998,4.012987765479389
CCC(CCC1NNCCC(O)NC2CCC(OC(F)(F)F)CC12)CC(C)NC(O)CC,0.27448501455500113,468.6050000000002,6,7,2.7376000000000005,5.898061959252263
CCCCN(C)C(CCC1CCC23C(Br)C(CC12)NN3CCCN)CCC1(N)CO1,0.2744289808313225,486.54300000000035,3,6,2.8023000000000016,6.625418493280213
CCC(O)N1CCCC(NC(O)C2SC3NCCC45C6CCCCCCCCCCCCC6N4C(O)NC2C35)C1,0.2743710879904565,579.8960000000006,6,9,3.1199000000000012,6.4875577506965225
CCC(O)NCC(C)C1(CC2CC(C3CCOCC3N)NC2C23NN2CC3C)CC1C,0.274074443702578,435.6570000000001,5,7,1.2335000000000038,6.104850313057659
CN1CCCC(NC(O)C2SC3NCCC4C3C2NC(O)N4C2CCC3OC4CCCCC4C3(C)C2(C)N)C1,0.2739083811737659,564.8410000000001,6,10,0.8016000000000051,6.110589490207201
CCCC1C(CCCC2CC2CNCCCCCCCOC)CCC2C3CCNCC3C12,0.2738371354190792,446.7640000000003,2,3,6.2773000000000065,4.618474284107343
CN1C2C3CCOCCNC(O)C3CCC2N(CC2CCC2CCC2CN2)C1CC(N)O,0.273362043093219,451.6560000000003,5,8,0.0970000000000048,5.942679029958721
C.C.CCCCCCCCCCCCCCC1CCCC2CC3CCNC3NCCC12C,0.27328512871477967,450.84000000000026,2,2,9.091400000000004,4.303406550619443
CCCON(C)C1CCC2C(C3CNC(C(N)O)C(C4CCC5C(C4)C54CCCCCCC(C)C4C)CN3)C21,0.27314770202140676,544.8690000000005,4,6,4.766600000000004,6.70677068402097
COCCC1NCNC(N2CCN(C3CCC(NC4CCCCC4)CN3)C3CC32)C1CCOCCCF,0.27294247619760387,524.7700000000006,4,8,2.0093000000000045,5.2751839273142584
CCC(O)NC1CCCC(C2CCC(C(N)O)C3NC(CCC4(C)CO4)C(CC)C23)C1C,0.2727876208211144,451.69600000000025,5,6,2.964400000000003,5.628643097338271
CCC(S)CC1CCN(C2NCNC3NCCC32)CC1CCCN.F.OCCC1CCC2CC12,0.2726491661426751,501.80100000000044,6,7,2.7413000000000016,5.504629650115325
C.CCCC1CC2CC2C1CCCCCCCC1CC1CC1C2CC3CCCCC3C12,0.2724252703640809,426.77300000000025,0,0,9.524,4.990831582745264
CCCCCNC(CC)OC(N)CCN1NCCC12CCCN(C(O)CC)CC2,0.27234193775699406,413.6510000000003,4,7,2.3572000000000024,5.205637717018412
C.CCC(CCNC(O)CC)CC1CC12C1CC1CC1CNC3C4C5CCCCCCCCCCCC5C34C12,0.27210531095015644,540.9210000000005,3,3,8.164100000000008,6.722811633629507
C.CCC(O)NCCCC1CC2CCC34OC35CC(OC3CCCCC3)C5C4C3CNCC23C1,0.27208936939753214,474.73000000000036,3,5,4.621900000000004,6.414382914496513
NCCC1(Cl)CC2C3C(C1)C14NCCC1C1N3C(CCCCCC3CCNCC3)NC21CN4,0.2720517161330325,477.1410000000004,5,6,1.9326000000000019,7.033590856227701
CCC1CC(CCN)(N2NCC(CCC3C4C5CCC(C(N)O)N4C3C53NCCCO3)N2)C1,0.27187770220541846,463.6710000000003,6,9,-0.1878999999999928,7.461093254890756
CCC(O)NC1CCC2NC(CCC3CCC(CC4CCCCC4)CC3)CCCCNCCCC2C1,0.271849358823859,503.8600000000006,4,4,6.910600000000008,4.715656251305732
C.CC1C2CCN3CNN(CCCN)C4C5CC3(C4COON)N5CNC(CCC3CCC3)N1C2,0.27178191730480655,494.7290000000004,4,10,0.8194000000000057,4.935754785394193
C.CC.NC1CC2NNNC3CCC(C4CCC5(F)CN45)C4C(CCN2N1)NC34,0.27159536092969344,412.6020000000001,6,8,0.3514000000000045,7.764322100971075
CCC(O)NCNC1CC(N2NC(C3CCC(OC4CCCCC4)CC3)C34C(N)NC3CC24)C1C,0.271584148031612,490.7370000000004,6,8,1.7407000000000046,6.120308070494672
CC(NC1NC(NC2CC3(C)NN23)C(C)PC1CN)C1CCC(F)CN1,0.27156898236804916,387.48800000000017,6,7,-0.4398999999999961,6.5501493601766
CC1CC(OC2CCCCC2)CCC1N1C(O)NC2C(C(O)NC3CCCN(C)C3)SC3NCCC1C32.N,0.2715613405440193,554.8460000000002,6,10,2.0264000000000038,5.665077948593792
CC(CC(O)C1CCC(N2CC(CCN)(N3CC(C4NCNC5NCCC54)CN3)C2)CC1)C1CC1.F,0.27142189906126685,509.75900000000024,6,8,0.7889000000000057,5.53400907956682
COC1CC2NC3NC4NCC3N(C3NCC(CC5CCCCC5)CN3)NCCC24CC12OC2C.N,0.27141605912512157,506.74000000000046,7,10,0.5598000000000063,5.472327611254318
CCCCCC1NC2CCC3(CNN(C(CCN)CC(C)CF)N3)C3CCCC1(C3)C2N.N,0.27138703172621137,469.7380000000003,6,7,3.143500000000002,7.303885810520519
CC1N(C2CCN3C(O)C4CCC5C6CCCCC6C5C(C(F)C4)C3C2)CC1(CCN)N1CC(C2NCNC3NCCC32)CN1,0.27138316572689436,628.9259999999999,6,9,1.6408000000000078,7.197529687004983
CCCCNC12CC(C)C(C)CC(C)NCCC(CCCCN3CCC34CC4CC3C4CCCC43)C(C1)C2,0.27133896171816213,525.9100000000005,2,3,7.646200000000009,6.848560531647159
CC(C)CCCC1C(N)N2C(C3CCNCCC4CN4C3)C3CCNC(C)N3C12.CCCCC1CCC1CCCC,0.2711968301066935,572.9710000000002,3,6,5.824300000000007,5.799140864998527
CCC(O)N1CCC(C(O)C2NC(CC3CCC4NC5(O)CSCC5C[SH]34)C(C)CC2OC)CC1C,0.27091076280955884,545.8560000000002,6,8,2.092400000000001,6.639184808521213
CC.CC(N)CN.CCCCC1C2C(C)CCCCC2C(NCCCNNC)N1C,0.27088278588496684,428.7540000000002,5,6,3.281400000000003,4.728295077431737
CC1CC(OC2CCCCC2)CC2C1N1C(O)NC3C(C(O)NC4CCCN5C(C)C45)CC4NCCC1C423,0.2708657778642004,529.7700000000003,5,8,1.562200000000004,7.232114806109618
CCCC1C(CCC2C3C2N3C2NC3C(C45CC4C5)C32CC)CCCC2CC(COC)C13CC3CNCCC1CC1C2C,0.27078144142674543,589.9530000000004,2,4,6.940400000000008,7.750224123087651
C.CC(C1CC2CC2N2C(CCNCCCCC1O)CNCCC1CC3CCCCCOC(C4CCC4)CCCC3C12)N1C(C)C1O,0.27047934362672216,659.0570000000002,4,7,6.167200000000007,6.050075379015126
CC1C(N2C(O)NC3C(CONC4CCC5CC4N5)SC4NCCC2C43)CCC2(CC3CCCN2C3)C1O,0.2704494489394079,548.7980000000003,6,10,0.38370000000000554,7.818403495319503
CC(CC(O)C1CCC(N2CC(CCN)(N3CC(C4NCNC5NCCC54)CN3)C2)CC1)C(C)(F)F,0.27038815553312057,513.7220000000002,6,8,0.8816000000000062,5.62456566753331
CC1CC2(CCC1N1C(O)NC3C(C(O)NC4CCCN5CC45)SC4NCCC1C43)CCC1CC1(C)O2,0.2703442290294967,533.7830000000005,5,9,1.2267000000000026,6.7134109332926934
CC1CC2(CCC1N1C(O)NC3C(C(O)NC4CCCN5CC45)SC4NCCC1C43)OC1CCCC2C1,0.2703442290294967,533.7830000000004,5,9,1.2267000000000026,7.325604549341151
C.CCCC1C(CCCNC2CCCCCCCCCC2)C(C)CCCCCC12CC2CCC1CCCCC1,0.2700819116169289,544.0090000000004,1,1,12.274999999999983,5.089923051459009
NCCC1(N2CC(C(N)O)C(NC3CCCCC3)N2)CCN2C3OC34C3CCCCCCCCC3C24C1,0.2699948393619978,516.7750000000004,5,8,2.359600000000002,6.687507650279101
CCOC12NC1CCN2C1CCC2CNNC3(CCN)CC(CC4CCNC(C4)C1)C3(N)N2,0.26977158889321756,462.68700000000035,7,9,-0.5064999999999942,7.485249699244274
CC.CCCCC1C2C(C)CCCCC2C(NCCC(N)NNC)N1C.CCCN,0.26954257450634356,428.7540000000002,5,6,3.629000000000005,4.897845612972148
CC(CN)CC(CCN)N1NCC(CCC2CC(CCCC3NO3)C3(CCCCO3)C2)N1,0.26944895298627636,452.6880000000004,5,8,2.1590000000000025,6.087529878916181
CCC1CN2C3CCN4C(CCN(N)N(C)CCN4C1CCC1CCC1)C3(CCOCBr)C21CC1.F,0.269441200881739,573.6400000000003,1,7,3.8074000000000043,7.903236165930055
C.CCCCCCCCCNC1CCCCCC2CCCCCC3CCCC(C)C3CC2CCCCC1CC,0.2690753389068339,546.0250000000004,1,1,12.520999999999981,4.5300835047377435
CCC(O)NC(C)CC(CC)NC(NC1CC2CC3CN3C21)C1CCCC1N,0.26906700992002724,393.62000000000023,5,6,1.339300000000003,5.567947497807475
CC.CCCCCCCCCCCCCCCC1CC2CCC1CC2C,0.2690201798555033,364.7020000000001,0,0,9.566199999999998,4.142009799684067
CCCCN[SH](O)CC(C)CCC1(C)C2CNC3NCCC3C2N1C.N,0.2680672457981187,389.654,6,6,2.5713000000000017,5.844735668635604
C.CCC(O)NCCC(CC)NC1CCCCC2NC3(CC45C(CCC6CCCCCC6C34)C3CCC35)C12,0.26798773527992537,527.8820000000005,4,4,6.620800000000006,6.200646699251454
CCCCCCCCCC1CCCC2CCCC(CO)C3C(NC4CC5CC54)NC3C12C.N,0.26780685223825984,461.7790000000001,4,4,6.416200000000004,5.108273961345514
C.C.CCCCCCCCNC1CCCCCCC2C(CCCCC1)CCC(CC1COC13CCCCC3)C2C,0.2677495558168396,562.0240000000003,1,2,11.899899999999986,5.304802482311917
C.CCCCCC1CCCCCCCCCCC(CCCCC2CC2CCC)CCCC1C,0.2676452149134734,462.89100000000036,0,0,12.152799999999983,4.198085618485338
CCCCCCCCCCCCCC1CCC1CCC1CC1C1CC1C.N,0.2675262577335786,377.7010000000001,1,1,8.948000000000008,3.983399563801081
CCC(O)N1CCCC(NC(O)C2SC3C4C2NC(O)N2CC(C)CC5CC(C)NC5CN4CCC32)C1,0.2674273559342264,538.8030000000003,6,10,-0.029799999999993387,7.565312720916583
CCC(O)NCCC1CN2C(O)CNN3N(C)C(CC4CCC5(CC4)CO5)NC23C1CC,0.2673881016138403,452.6440000000004,5,9,0.5703000000000031,6.405846919719826
CC12CCC3C1C1(CCC(N4C(O)NC5C(C(O)NC6CCCN7CC67)SC6NCCC4C65)C3(C)C1)O2,0.26738136787598943,531.7670000000004,5,9,0.8366000000000042,7.531058289561073
C.CCCCCC1CCC2CC12CC1CCCCCNC(NCCC2CCCCCCCCCCCCC2)C1,0.26717193763779984,544.9970000000003,2,2,11.185999999999991,4.8211431936097675
CCCCCC12CC1CC1C(C3CCC(OC4CCCC(OC)C4F)CC3)NC(C3CCN(C(O)CCC)C3)C12,0.2671024252878456,562.8550000000002,2,5,6.470900000000008,5.535759311544924
CCNCNCCCCCCCCCNC1CCC2CC(C)C(C)CC2C1C,0.2669769242093719,393.70400000000006,3,3,5.5602000000000045,4.163694638528558
CCC(O)N1C2CCCC34C(N)NCCN3C(NC4C3CCC(C4(O)NC45CCCCN5)CC3)C1CC2,0.2669210372263787,517.7630000000004,7,9,0.5264000000000055,7.687816047170974
NCCC1(N2CC(C3NCNC4NCCC43)CN2)CN(C2CCN(C(O)C3CC4CCCC5C4C53)CC2)C1,0.26689212571546556,528.7900000000003,6,9,-0.25449999999999373,5.971565755484282
C.CNCCCOC1CC2C(CC1OC)NCNC2N1CCN(C2NCC(CC3CCCCC3)CN2)CC1,0.26676353067681324,537.8380000000003,5,9,1.5678000000000059,5.037985530355086
CC.CCNC(O)C1CC(C2CCNC23CC3)NC1CC1CCC(C2CN2C(O)CC)CC1,0.26664651434800735,464.7390000000003,5,6,3.038400000000003,5.893671783656122
C.CC1CC(OC2CC2)CCC1N1C(O)NC2C(C(O)NC3CCC4CN4C3)SC3NCCC1C32,0.26650917922793127,509.76100000000025,5,9,1.0826000000000036,5.929315119182972
CCC(O)NC1CCCC(NC2NC(NCCC3COCCC4C(CCC3C)C3CC43)NCC2F)C1,0.26648729505422736,509.7550000000004,6,7,2.6604000000000028,6.008892839789759
C.CCCCCCCCC1C(C)C2C3C(CCC4CCC412)CNC3CCC1C2CCC3CCCCCCC3C21C,0.26618939026184474,551.9880000000005,1,1,11.062499999999991,5.9256854289762355
CCC(O)NCCCC1C(CC)CC2CC(C(N)O)C3C(C21)C1C2CC(C(C)(C)O)CC1N23,0.26601752463223366,463.70700000000016,5,6,2.5084000000000017,6.682267544238702
CC1C(CCC(N)NC(O)C2CC2F)C2CC3(C)NN3CP3C(N)C123,0.26601135386622793,371.44100000000003,5,6,0.6162000000000021,7.073185826579675
C.CCCCCCCOC1CC2C(CC1OC)NCNC2N1CCN(C2NCC(CC3CCCCC3)CN2)CC1,0.2659861281818655,564.9040000000002,4,8,3.9287000000000063,4.940958617514045
CCC(CC1CCCCC2CCC(C3CCC(C)C3)CN2CCCC1)N(CC1CC1)C1CC(OC)CC(OC)C1(N)F,0.26578822962436466,591.9410000000005,1,5,7.561300000000008,5.479503693587439
CCC(O)N(C)CCCN1NC(C2CCC(OC3C(F)C(F)CC4CC43C)CC2F)C2C1NCN1NC21,0.26577505473187363,530.6800000000002,4,8,1.8729000000000025,6.445773747099161
C.CC1CC(OC2CCCCC2)CCC1N1C(O)NC2C(C(O)NC3CCCN(C)C3)SC3NCCC1C32.N,0.26540766976002333,570.889,6,10,2.662500000000004,5.735462741951334
C.CC1CCCCNCCC1CCC1CCC2CC3NC(N)C(CCCCCCC45CCCC4C5)C3CN12,0.265335315582343,528.9140000000003,3,4,7.075100000000007,5.806902196277011
CCC1CCCCCC1CCC1C(CCCNC)CCCCCCCC23OC2C13,0.2650117344049557,403.69500000000033,1,2,7.116800000000008,5.28511909964743
CCC(O)NC1CCCC2C3C1C23C1CC(CCC23CN2C3CN)CC1C(N)(N)CC,0.2649812209646805,431.66900000000027,5,6,1.5607000000000029,6.1352353479105375
CC1(C)CC(OC2CC2)CCC1N1C(O)NC2C(C(O)NC3CCCN4CC34)SC3NCCC1C32,0.26494122338652026,507.7450000000003,5,9,0.8366000000000036,5.946212550598794
C.COOCCN1CNC2C(CC(C)C2CCNC2CCC(CC3CCCCC3)CN2)C1,0.2647987389724,452.7280000000004,3,6,3.9798000000000027,5.109705182415677
C.CCCCCCCCC1CCCC(NCC(C)CC2CCCCC2)CC1,0.26446578871207344,379.7170000000003,1,1,8.518100000000006,3.2903984373430717
C.CCC1CC1CCCCNCC1(C)CC1CCC1CCC2(C)CC3CC4CCCCC4C3CCC2C1C,0.26445610323639945,525.9500000000005,1,1,10.529899999999996,5.277572916234751
CCC1CCCCC1CCCCCC(CCCC1CCN(C2(O)CC2C)C(C)C1CC)NC,0.26436016804337725,462.80700000000024,2,3,7.376600000000009,4.7678893695047435
CC.CNC(O)CCNC1NCCC1CC1CC2C3C(CCCC24NC4(O)C1)C1CCC13,0.26429901844117254,448.6960000000003,6,6,2.3687000000000014,6.298078846304314
CCCC1CCC2C(CC(C(N)O)C3NC4NC(C(C)(C)O)CCC4C23)CN2N1C2(O)CC,0.26429572095690157,465.6830000000004,6,8,1.1202000000000034,6.077263465043897
CCC(C)C1CCCC(N2C(O)NC3C(C(O)NC4CCCN(C(O)CC)C4)SC4NCCC2C43)C1,0.2641819349315013,525.8040000000003,6,9,1.6614000000000027,5.822629805417565
CCC(O)NCCC(CC)C1CC2C(C3NCNCC13)C21C2CCC(O)N21.CN,0.26413567956920536,409.6190000000002,6,7,0.23180000000000522,6.367056256198834
C.CCC(O)N(C)CCC12CC1C1CC3CC4CC4CCCC3CCC3CC4CC5C6CCCCC4C4C7NCC8(CCC318)N2C5(O)C7C64,0.26403930329998404,674.0710000000003,3,5,7.50730000000001,8.074234577065711
CCC1CC1OCC1CCC(C2CC3CN(CC)N(C(O)CC)C4CCCC45NC54ON(C2O)C3C4S)CC1,0.26374349752841786,564.8370000000001,4,9,3.348300000000002,7.841259385707069
CC1C2CCC3CC(C4C5(CCI3CC15)NC(O)C1CC(CCC3CNC5CCCNN35)C3(C)CC143)C21CC1,0.2637228488959473,648.7179999999997,4,5,4.7287000000000035,7.915242473497339
CCC(O)N1CCCC(NC(O)C2SC3NCCN4C3C2NC(O)N4C2C(C)C3C4CC(C)CC4C32)C1,0.263708752634319,536.7870000000003,6,10,0.1938000000000053,6.328795601923504
C.CC1CC(CCC2(C)CCCC2CCC2CC2C(C)C2CCC3CC3C2)CCCC1CC1CC1C,0.2637018663324004,496.9080000000004,0,0,11.18629999999999,5.4770647780566275
CCCCC1CC(CCC)N1CCCNCC1NCN2C(CNCC1C(C)N)CN1CC12,0.26365727030395,449.73200000000026,4,7,1.207500000000006,5.71307016083329
CCCC1CCCN2CC3CCC(CCCCNC(C)CC)C(CCO)CC2C13.NS.O,0.2636458629546684,473.81200000000024,4,5,4.435400000000007,5.662168459082221
C.CCCCC1C2C(C(C)COCC)C(CC)N1C(O)NC21C2C(O)NC34CNC5C36NCC3CCC7CC37C46C251,0.2634411168336985,569.835,6,8,1.8187000000000042,7.688133507919668
CCCC1C2C(CC3CCCC(NNCCCN)CCN32)C(CCC2(C)CO2)N1CC,0.26338847153665945,435.7010000000003,3,6,2.873000000000003,5.10992218209474
CCCCCCC(C)CCC1CC(C2CC2)CCN1C(O)C1C2C13CC3(C)CCCC13CCCCC14CNC234,0.26338426108827717,536.8890000000005,2,3,7.91080000000001,6.643457842470628
CC(O)CC1C2C3CCC4CC(CC3CC2C2CC(C(C)(N)O)NCN21)N(C(O)CN)N4,0.2633543701202416,452.6440000000001,7,9,-0.9262999999999926,6.775681794648704
CCCCCCC1CC1C(C)CCC(N)CCC1CCCCCCCCCCCCCC1CC,0.26321975505849904,475.89000000000055,1,1,10.843999999999992,4.472256174790688
CC.CCCCCCCC1CC1CC1CCCCCCC2CC3C4CC5CCCCC54C23CCCC1CC,0.26299852528774076,524.9620000000006,0,0,12.398799999999982,6.091694189563709
CCCNCC(CCNC1NCNN(CCCN)CCC1C)C1CC(CCC)C1C.O,0.26295048900838247,442.73700000000036,5,6,1.8979000000000026,5.2049856051606
CCCCC(C1CCCCOC1C)N1CNCC(CNN(CCC)CC(N)CN)C1.CN,0.2627862515647426,457.75200000000035,5,8,1.3068000000000062,4.9707524597103525
CCCCCCCCC(C1CCC(OC)CC(OC)C1)C1CCC2NCC(C3CNN(C)C3)NC2C1,0.26261767292445687,506.8200000000003,3,6,4.738300000000004,5.2164890621260245
CCCCC(NCN1CCCCC(NNC(C)CCN)CC1)C1CC(CCC)C1N.O,0.2625776095716738,442.73700000000036,5,6,2.1072000000000033,4.754389898541637
C.CCCC(C)NCCC1CC2NC2(C2CCC(OC3C4CCC(C)C43)CC2)C12CNCNNC2.N,0.2625022063002929,506.82400000000035,6,7,3.9445000000000032,6.320165283200635
C.CC.CCS1(O)N2CCCC3C(CC(C(N)O)C4NC5NC(C(C)(O)F)CCC5C34)CN21,0.26249249128506275,493.73400000000015,6,8,2.5923000000000025,6.409869784453929
CCCCCCC1CC1CNCCCCCC1C2NC3C4CCCC43CCC2NC2C(CC)C12,0.2621680335484,469.80200000000025,3,3,6.276200000000006,5.784291888639086
CC.CC1CCCCCCCC1CCCCCC1CCC(CC(O)CCCC2CCCCCCC2)C1,0.2618923390890374,504.92800000000057,1,1,11.657799999999986,4.319303211160312
CC.CCC(N)CN.CCCCC(C1CCCCCC1C)N1CNCC(CNNC)C1,0.2618488012159758,442.7810000000002,5,6,3.673100000000005,4.700019171166564
C.CC1CCC2C(C1)N2C1CCC(NC2(O)C3CC(NC(O)C4C5C6C7CCN8CC78CC456)CCC32C)CN1,0.26177493287591735,539.8090000000003,5,7,2.2884000000000024,7.228144740408439
CCC(C1CC(NC2CC3CC(C4(C)CC4)CCN3C2)C(O)N(C)C1)C(CO)C(N)N1CCN2C3CC4(C)CC4C3CC2C1O,0.26161194283275874,628.9470000000002,5,9,1.9102000000000054,6.303609596999627
CCC1CN1C1CNCCC2NC(O)N3C4NCCC(C5CCCCC5)C4C34CCNC(S)C214,0.26157187196054893,490.7620000000004,6,8,1.1123000000000036,6.635198541037862
CN1CC(C2CCCC(N3CCN4C5CCCCC5CC4C3O)C2CO)CC(NC2CCC(N3CCN(C4COC4)CC3)CN2)C1O,0.26148712446463024,659.961,5,11,0.35350000000000886,5.69361281573825
CCCCNN1CCC2C(C1C)C13C(N)CCNC1N2NC(NC1CCC(OC2CCCCC2)CN1)C3C,0.2614448597776372,532.8220000000003,6,9,1.8162000000000054,6.563129779138032
CC.CCCCC1C2C(C)CCCCC2C2NCC(C(N)NN(C)C(C)CCN)CN12.CN,0.26087534257752837,469.80700000000024,5,7,2.9084000000000056,5.409699374117823
CCS.CN.NCCCN1C2CN1CCCN2C1C(CC2CC2)N2CC3NC(O)(F)C3CC23CC13,0.2607597378178291,513.7720000000003,5,9,0.6295000000000056,7.027407696923766
CCC(N)C1CCC(C(CCC2CNN(C3(CCN)CC(CF)C3)N2)CC2CCCCN2)N1,0.26065696514171344,467.72200000000026,6,7,1.933400000000003,5.653251261195274
NCCC1(N2NCC(C3CC(C4CCC5OC6OC56N4)CC4NCCCC43)N2)CC(CBr)C1,0.2606034269372604,525.5360000000002,5,8,1.170100000000003,6.510322962471325
C.CC1C(CCCCC2CN2C)CC2CC3CCCCCCCC(C4CCC5CCCCC5C4)C3C21,0.26042398691601976,497.8960000000005,0,1,9.988399999999999,5.232290184248885
C.C.CCCCCCNCC1(C)C(N)CN2C(O)CC3CC4CN4C4CCCCC4CCCC4CCC3C2C41,0.2604124857826995,546.9290000000005,3,5,6.244000000000006,6.507726966180892
C.CCC(CCCC1CCC2CCCC34CC(NCO)C3(CCC3C5CC(C)(C)C35)C24C1)CNC,0.26032194072194376,486.82900000000035,3,3,6.995400000000008,6.402327712667344
CC.CC.CCCC(CCN)N1CC(NC2C3CC(CS4(N3)OC4C)C2C)C(C(N)N)C1.F,0.26004487877253,494.8100000000002,5,7,2.849500000000004,7.04908233713811
CC(C)C(C)C1CCC(OC2CCCCC2)C2CNC3SC(CONC4CCCN5CC45)C4NC(O)N1N2C34,0.25983886168717174,564.8410000000001,4,10,2.075200000000004,6.036396239308363
C.CCCCCCCCCCCCC1CCC2CCCCCCCCCCCCCCCN2C1C,0.2596110137950899,491.93300000000056,0,1,11.877599999999985,3.8468571894714048
CCC(CCCCNC1CC1C)CC(CNC1CCCCC1CC)C12CCCNC1O2,0.25945454372627064,433.72500000000036,3,4,5.224100000000004,4.9165485610974695
CCCCCCC1CCCCCCC1CCCC.CCCNCCC1CC1C1CC1C.N,0.2586571560833882,450.8400000000002,2,2,9.563800000000004,4.034343643954139
C.CCCCCCCCC1CC2C(CCCC3CCC4C5CCC6CCCCCCC6C5C4N3)CC3C1CC23,0.2583844891196191,537.9610000000004,1,1,10.814899999999994,6.152825151247775
CCC(C)CCN.CCCCCNCCC1C(CCOC)CC1CC1CCOCCCCCN1,0.2581802653481998,483.8260000000004,3,5,5.765300000000006,4.778853618671354
C.C.CC1CC12OC2CCCCN1CCCCCC23CC(CC2C1N1CC1)CC12CC1CCC1(CC1)C2C3,0.25812533993007697,524.8780000000004,0,3,8.12690000000001,7.60062493443908
CCCCCCCC1C(CCC2CC2CCCC)CCCCCCCCCC2CC21.Cl,0.25794704713284544,453.2390000000003,0,0,10.76819999999999,4.467989367523346
C.CCC(O)N1CCC(C)C(CCCCC(C2CCC(OC3CC4CC4C3)CC2)C2C(N)CCN3CC23)C1,0.25708444930139657,531.8700000000003,2,5,5.890800000000006,5.373305325823853
