SMILES,QED,MW,LogP,HBD,HBA
C.C.CCC1C(CCCCCCCNC2CCC3CCCC4CC4C3C2)CNC2NCNC21,0.306,462.81,5.884,4,4
COC1CCCCC(C)C(N(CCCCCC2CN2)C2CCC3CCC4C5CC(C)N(C5)N4C3C2)C1.N,0.3059,517.85,5.607,2,6
CCC1(O)NC12CC1CC(CC3(O)CCCNNC(NC4CCC(OC)CC4)N3)C1C2,0.3058,437.63,0.86,7,8
CNCC(CCCOC1N2CCN3C4CC5CCC6CC53C(N)C61CC42)CC1CCNCC2C3CCNCC3C2CC1C,0.3058,594.93,3.101,4,7
CCC1CCCN(N2CCC3(CC2)NCNC32NC34NC5CC(C)CCC5C2N3N(N)N4)C1,0.3057,460.68,-0.393,6,10
CCC1CC(C2CCC2)CCN1C1CCC2N(C1)N2C1CC2CN(CC23CCNC(N2CCN4C5CC6CC(C5C6C)C4C2O)N3CO)C1O,0.3057,695.01,1.567,4,11
CC1PC(CC2CC2)CCC1N1C(O)NC2C(CONC3CCCN(C)C3)SC3NCCC1C32,0.3056,511.72,1.969,4,8
CCCCNN1CCC2CC1N2CNC12CN(NCC3CCOCCC31)N(C)ON2.CCCO,0.3054,484.69,0.189,5,11
CNCC1C2CC(CC3(N4CCN5C(CC6CN7CC7C65)C4O)OCC23)N1C(C)NC1CCC(N2CCN(C3COC3)CC2)CC1,0.3054,640.92,-0.335,3,11
CC1C2C3CCCCC4CCCCC4CC34C3C5CCC67CCC8CCCC9CCC%10CC9%10CC86C7N3C52C14,0.3052,525.87,8.857,0,1
C.CCCCCOC1CC2C(CC1OC)NCNC2N1CCN(C2NCC(CC3CCCCC3)CN2)CC1.O,0.3052,554.87,2.324,4,8
CC1(C2C3CC4CCCCCCCNC5NCCCCCC6CN6CC6(CC7CC7C6)CC5CCCCC4CC32)CC1,0.3051,577.99,8.776,2,3
COC1CC2NCNC3N(CCNC4NCC5CC6CCCCC6C5N4)C(C)C23CC1OCC1C2CCCC1CC2,0.305,570.87,2.803,5,8
CC(CCCN(C)C1NCNC2NCCC21)C[SH](O)C1C2CCCCOOC21,0.3046,416.63,1.72,5,7
CCCC12NC1CCC2C1CC2NCCCC2C(C2CNN(C3(CCN)CC(CN)C3)N2)C1,0.3046,459.73,1.451,6,7
CC.NC1CC2NN3NCCCC(C4CCC5(F)CN45)C4CNC4C3CN2N1,0.3045,396.56,-0.331,5,8
CC1CCCOC23C4CCCN5CC(C(O)NC6CCCN7CC67)C2(NC(O)N2C(CCC23)C(C)(C)C(C)CC1)C45,0.3041,571.85,2.544,4,8
COC1CC2NCNC(N3CCN(C4NCC(CC5CCCCC5)CN4)CC3)C2CC1OCCCC1CC1(C)C,0.304,560.87,3.149,4,8
C.NCCC1CC(Br)C23CC2NCCCC3NCCC(CC2CCC(F)CN2)CNCCCN1,0.3039,547.65,2.663,6,6
CC.CCCCCCC(O)C12CCC3C4NC56CCCC7CC89CC8CCC9CC7C5C65C(CCC(O)C45)C1C32,0.3039,549.88,7.34,3,3
CCC1(O)NC12CC(CCC1(O)CCCN(N)C(NC3CCC4(CC3)CO4)N1C)CC2C,0.3039,451.66,1.428,5,8
CN.COC1CC2NCNC(N3CCN4CNCC(NCCC5CCCCC5)C4C3)C2CC1O,0.3038,481.73,-0.332,6,9
CC1CCC(OC2NCCC2CC(N)CBr)N2CCCC(C)(CCC1C1CC3C4CCC4C3CC3OC31)C2,0.3038,592.71,5.755,2,5
C.CCC12C(CCCN1C1CCCC(C3CCC(C(N)O)C4NC56CC(C(C)(N)O)CCC5C346)C1C)CCC1CC12,0.3036,570.91,4.815,5,6
CCCC1NN2CCC3NCC(NC4CCC(OC5CCCCC5)CN4)C1(C)C1(CNOCC1N)C3C2C,0.3035,533.81,1.596,6,9
CCC(C)CC(CCN)N1NCC(CCC2C(CCC3CC4NC34)CC2C2CCCCC2)N1,0.3032,459.77,4.587,4,5
CCC.CCC(O)NC1CCC(C(O)NC2CCC(OC(F)(F)F)CC2)C2C3NCNCC3C12,0.303,494.64,2.636,6,7
CC1C(N2C(O)NC3C(CON4C5CCCN(C)C54)SC4NCCC2C43)CCC2(OC3CCCC2C3)C1S,0.3029,565.85,2.048,4,10
NCCC1(N2CC(C(N)O)C(NC3CCCCC3)N2)CCN2C(CCCCCC3OC32)C1,0.3028,450.67,1.189,5,8
C.C.CCCCCC1CC2C3CC4C3CC3C4C2C13CCC1CCCCCC1,0.3028,386.71,8.744,0,0
C.CCCCCNCCC1C2CCCCC2C1CC(C)NC1CCCC2CCCCC2CC1,0.3026,460.84,8.352,2,2
CCC(O)N1CCCC(N2NC(CC3CCC(OC4CCCCC4)CC3)C3CNC4NNNC2C43)CC1,0.3025,519.78,2.157,6,9
CCC(O)NC1CCC(CN)(N2C3C4C(CC5CC532)NC23C5CN(O)N2C5C43)C1,0.3022,402.54,-0.765,5,8
C.CC.CC1C2CCCC(O)(C3CCCC4C5NC(C6CCC7CCC8CC8CC8CC8C7C6)C6CCNCCC65C43)C12,0.3022,593.0,8.307,3,3
C.CC(CNCCNC1CC2CCCC(C2)C1)C1(C)CNC2CCC34NCC5CCCCCCCC53C4C21,0.3022,526.9,6.113,4,4
CC.CCC1(CO)CCC1CC1C2CC3NC4C5CN(C)N(C5)C4NC3CC2C2C(OC)CC(OC)CC12.NCN,0.3021,578.89,2.192,5,9
C.C.CCCCCC1CCC2C3CC3C2C1CCC1CC1CC1CC1CC(C)C,0.302,402.75,9.236,0,0
NCCC1(N2NCC(C3CC(C4CC(O)CCN4)CC4NCCCC43)N2)CC(CN)C1,0.3019,435.66,-0.357,7,8
CC1CC2CCCCCCC34C(CC2C1)C31C2CCCCCCCCCCCCCCCC2CCN41,0.3019,495.88,10.317,0,1
C.CCNNCCCCC1CC2CC(NC3ON3C3(C)CCCCC3)C2C1,0.3017,380.62,4.165,3,5
CCC1CC(CCN)(N2NCC(CCC3CC4(CCCCN4)C4CCC(C5NO5)NC34)N2)C1,0.3017,461.7,1.498,6,8
NCC1CC(C2CCNC(NC3CCC(N4CCN(C5COC5)CC4)CC3)N2)CCC1OC1CCCCNCC1,0.3015,561.86,1.431,5,9
CCC(S)CCC1C(CC)CC(CCCN(C)C2C3CCCCCCC3C3CC32)CC1NC,0.3014,476.86,7.432,2,3
CC.CCC1CC2C(CC3CC(CC(C)CC4C5CCC6CC6CCC5C(C)N4C)CC(C)NCNN32)CN2CC12CC.F,0.3013,618.03,7.53,2,5
NCCC1(N2CC(C3NCNC4NCCC43)CN2)CN(C2CCN(C3OC34CCCCCC3CC3(F)CC4)CC2)C1,0.3012,574.83,1.313,5,9
CC.COC1CC2NCN3CNSCC(C4CC5C(CN4)NC4CCCCC45)NC(C)NCC13O2,0.301,511.78,0.944,6,10
CC1CNNCC2(CCC3CCCCN4C(NNC3)NC3(O)N4C34CC4)CC2N1,0.301,406.58,-0.896,7,9
C.C.CC1CN2C(NO)CC(CON)C(CCCC3OCC45C6C7CCC74C365)NCCC2C23CC4CCCCC4C12C3,0.301,584.89,5.324,4,7
C.CCCCC1CCCCCCCC2C(CCCCC3CCCCC3)C2CC1CCC,0.3009,432.82,10.982,0,0
CC.CCCCC(CCN)N1CC(N2CCC2CCCC2CN2C(O)CC)C2C(O)NCCC21,0.3008,481.77,2.558,4,7
CCC(O)NC1CCCC(C2CCC(C(N)O)C3NC(C(CC)CC4CC4O)CC23)C1C,0.3007,451.7,2.556,6,6
CCCC(NCCC(CC)CC1C(CC2C3CN23)CCC2CC21)C(F)(CC)CCC,0.3006,420.7,6.588,1,2
CCC(O)NC1CCCC23C4ON5NC45C4NC(CCC56CC5C6CN)CC4C24C1C34,0.3002,427.59,0.655,5,7
CCCCC(NCCCC1CNN(C2C(CN)C2C(C)CC)N1)C1(CC)CCCCO1.O,0.3002,455.73,2.752,4,6
CCCN(NCC1CNCN(C(CCC(C)NC)C2CCCCOC2C)C1)C(C)CCN,0.3002,454.75,2.381,4,7
CC1CCCC2(C)C3C(CC4C5CCC6CCC7(CCCCCC58CC5C(CC48)C48CC9(C%10CCCC%11NCC%12C%10CC%10CC9C4C(C)C%10(C)C%11%12)C58)CC67)CCN2C13,0.3,785.3,12.263,1,2
CNC.COC1CC2NCNC(N3CCN(C4NCC(CC5C6CC7CC7C56)CN4)CC3)C2CC1OCC(C)C,0.2996,561.86,1.136,5,9
NCCC1CCC(N2C(CN(O)NOC3CCCCC3)NC3CNC4NCCC4C32)CC1,0.2995,451.66,0.861,6,9
COC(C)CC(CC(CF)N(CC1CC1)C(C)CC1CCCC2C(CC1)CN1CC(C3CC4CN4C3)NCC21)OC,0.2993,576.89,4.818,1,6
CC.CCC1CN2N(CNC3CCO3)C(CN3CC4C(CCCN)NC5NC3C4C5CO)C12C,0.2992,479.71,0.128,5,9
CCC(CCN(C)C1CCCC(C2CC3CC(C)C3C3NC4CC(C(C)CO)CCC4(C)C23)C1C)CC1CC1,0.2991,540.92,7.623,2,3
C.CCC(O)NC1CC2CC23CC1N1NC(C2CCC(OC4CCCCC4)CC2)C(C(N)O)C1N3,0.2991,493.74,2.15,6,8
CC1CC2C34CC3C23C2CCN(C5CCC6C(C5C)C5C7CC8C(CCC9CC%10CCCCCC%10%11OC9%11)CC8C7C7CC765)C43C12,0.299,605.95,8.44,0,2
CC.NC1CC2NN3NC4CCC(C5CCC6(F)CN56)C5C4NC5C3CN2N1,0.2985,394.54,-0.58,5,8
C.CCNC(O)CCCCCCC(C)C1CCNCCCCOC(O)N1,0.298,375.6,2.551,5,6
C.CC1OC2C3CCCCC4CCCC5CC4CC4C5C42N1CCC1CC1CCCC31CCC2CCCCC2C1,0.298,549.93,9.857,0,2
CC.CC.CCC.N.NCCCNCNC1C(C2CCCOCC2)OC2CNCCN21,0.2979,448.74,2.876,5,8
CCC(O)NC1CC2CNC(O)CCCNCC(NC3CCC(OC)CC3)NCC2C1,0.2979,441.66,0.454,7,8
CN1CCCC2(CCCCC3(SC4NC5CC6N7C(O)NC3C46C3CC4CC6CCCCC6C(C)(C4)C537)C(O)N2)C1,0.2979,583.89,3.02,5,8
CCC(O)NC1CCN(C(C)NC(CC2CCC(C3CCCCC3)CC2)C(C)C(N)O)C1C,0.2978,466.76,3.761,5,6
CC1C2C3CCCCC3COC(O)N2CCC1(CCN)N1CC(C(N)O)C(NC2CCCCC2)N1,0.2975,494.73,0.859,6,9
CCCC1CNC(O)CC2NC(O)NC3C(CCC1C(C)O)C2CC(C1CCCCCCC2CC2C1)C3(C)C,0.2974,547.87,4.973,6,6
CCCCCCCCC1(C)CCC2CCCNCCC3NC3(C3CC4CCC5CC5C4C3)C21,0.2973,454.79,7.326,2,2
CCC(CCC1CNN(C(S)CCN)C1CCC1CNCC1C)C1C2CC3CC3N21,0.297,435.73,2.683,4,6
CCC(O)N1CCCC(NC(O)C2SC3NCCC4C3C2NC(O)N4C2CCCCCCCC2)C1,0.2966,511.78,1.56,6,9
C.CCC(CCCCCC1OC12CC2C)NC1CN2CC3CCCCCC3C23CCC2CC2C13,0.2966,470.79,6.798,1,3
CCC(CCCN1OC1CC)C1CCCCCC1CCC1CCC2CC2C1,0.2964,375.64,7.189,0,2
CC1C(CCCCCCCC2CCC3C4CCC3C(CCCCN2)C4)CC12OS2(C)O,0.2964,451.76,7.507,2,3
CCCCNC1NCC(C2NCCC3NCCCCCCC32)C(NC2CCC(O)CC2)N1,0.2963,450.72,1.588,7,7
CCC(O)NC1(C)CCCC(C2CCC(N(N)O)C3NCCC23)C1,0.2963,340.51,1.575,5,6
CN1CC2CCCCCC3(NC(O)CNC(CN)C45CC4C5)CCC3CCCCCCNCNC2C1,0.2963,504.81,2.352,6,7
CC1CC1CC(CC(N)(CN)NO)C1CC2CC(CCN2)N1.Cl,0.2962,347.94,0.536,6,6
CC.CCCCNC1CCC2(C(CC)CNCC3C4CCNC43)C(C1)NC1CC3OC3CC12,0.2959,460.75,3.683,4,5
C.CCC1CC1CCCCCCC1CC(N)CC12NCC13C4OC4C1C1C4CCC5C6CCC(C65)C1C423,0.2958,506.82,6.4,2,3
C.CCC1C(CCCCCCOC)C23CCC24CCCC4NC2CCCC45CCC6CCCCCCC6C4C5C2C13,0.2956,565.97,10.195,1,2
CC1CC(C)C(CCCN2CCCCC2)CC2C(CCCCCCCCCN)C2C1.N,0.2956,435.79,7.429,2,3
COC1CC(N(CC2CC2)C2CC34CC(C5CCN(CCC6CC7CC7C6)C5)CCC3CC24)C(C)C(C)(OC)C1,0.2953,552.89,6.87,0,4
C.CCCC(C)NC1NCC2C(N1)C(CCCC1NC1C)C21CCC1CCN1CCCCCCC2OC21,0.2952,517.85,4.8,4,6
C.NCCC1(Cl)CCC2C(C1)C13NCCC1C1C(CN3)NC(CCCCCC3CCCCC3)N21,0.2951,494.21,4.54,4,5
CN(C)C(O)N1CCC(C2CC3C(NCCC3C3CCCC(N4CCC5CC6C7CC7C6C(F)C5C4O)C3CO)N2)CC1,0.2951,603.87,2.107,5,8
CCCC(O)N1C(CC)CCC2C3NC(C4CCC(OC5CCCCC5F)CC4)C4C(NNC(O)C34)NC21,0.295,537.77,2.706,6,8
CCCCNC1NCC(C2NCCC3NC4CCCCC4C32)C(NC2CCC(O)CC2)N1,0.2944,448.7,1.197,7,7
NCCC1(N2NCC(C3CC4C5C6C(C7CC7)CCC5C5(NCCCC35)C46)N2)CC(CI)C1,0.2943,565.59,3.299,4,5
CCCCC(CC)CCOC(C)CCN(N)C1CCCC2CN3C(CC(C)N)C(C)C3C21,0.2941,450.76,4.789,2,5
CN1C(CCCN2C3NC3C3OC32)C12CC13CCCC4C(O)CC(CCCCC(F)(F)F)C4C1CC1(C)NCCN2C13,0.2941,593.78,3.478,3,7
CCC(O)N1CCC2C(NC(O)C3SC4NCCC5C4C3NC(O)N5C34CCCCC3C4)C21,0.2939,479.69,-0.002,6,9
CCC1(O)OC12CCC(N1NC(NC3CCC(OC4CCCCC4)CC3)C3CNC4NCNC1C43)CC2,0.2939,518.75,1.831,6,9
C.CCC(O)N1CC2(C1)N1C3NC(C4C[IH]C5OC6CCCC(C6)C5C4)CCNC312,0.2938,532.51,1.963,3,6
CCCCCCCC1CCCCC2C3CCCCCCCCCCC3C2C1CCCCC,0.2937,444.83,11.127,0,0
C.C.C.CCCCCCC(CCC)C1CC2C(C)CC2(NCC2C3C4C2N34)C1C,0.2937,406.74,6.987,1,2
CCCCNC1NC(NC2CCC(O)CC2)C2C3NC3C3CCCCC3C2C1N,0.2935,405.63,1.245,6,6
CCC(O)NC1CCCCCC(CC2OC2NC2C3C2C32CC3CCC(C4CCCCC4)C3C2)C1,0.293,484.77,5.979,3,4
CC1CC1CNC(O)C1C(C)NN2C1NC1CN2C2(C3CC4(F)CC45NC35)CCCN12,0.293,433.58,-0.504,5,8
CCOC1CC(C(O)CC2CC(C(F)(F)F)CCN2)C(C)CC1C1(C)C2C3OC(C4CC4O)CCC3C2N2CCNC(N)C21,0.2929,628.82,2.857,5,8
CCC(C)CC(CCN)N1NCC(CCC2CC(CCC(N)CO)C3(CCCCC3)C2)N1,0.2928,451.74,3.69,5,6
C.CCCCCCCCCCC1CCCC2CCCCC2C1C1CCCCC1CC,0.2925,418.79,10.592,0,0
CC.CCC(CC)NCCCNC1C(CC2CCC(C3CC3O)C2)NC1C1C(C)OC1N,0.2925,452.73,2.986,5,6
CCCCN(CC)C1CCC(NCN)(C2CNC(NCCC3CCC4CC4C3)ON2)CC1,0.2921,450.72,2.488,5,7
CC1CC(CC2CCCCC2)CCC1N1C(O)NC2C(C(O)NC3CCC4C56CC5CCCC346)SC3NCCC1C32,0.292,584.92,4.608,5,7
CC.CC(CCCNC1(C)CC12CN2C)C1NC(C2CCC(OC3CCCCC3)CC2)C2C1CCN1NC21,0.2919,529.86,4.896,3,6
CC1CC(CC2CCCCC2)CCC1N1C(O)NC2C(C(O)NC3CCCN(C4C5C6CC654)C3)SC3NCCC1C32,0.2918,585.9,3.122,5,8
CC1CCC(C2CC3CC3(C)C(CC3CCN4C(C3)CC3CCCCCCC34)N2C)C(C)C1NC(O)CNC1CCCOC1,0.2914,612.99,6.026,3,6
CCC(O)NC1CCCC(NC2NC(NC3CC4C5CCCCCCCCCC4C5C3)NCC2F)C1,0.2914,507.78,4.101,6,6
C.CCCCC(NC1CCN2C(CCOCCNC2O)C1)C1NC2C(CC)N(CCCCN3CCC3)C12,0.2908,522.82,2.179,4,8
CC1C2N(CC2(CCN)N2CC(NC3CCCCC3)C(C(N)O)C2)C(O)NC1C1(C)CC12CC2,0.2908,476.71,0.332,6,8
CCSOC1CCCN2CCCC(CCN)C3C(O)CC4C1C(CCCNCCOC)C4C32,0.2906,483.76,3.138,3,7
C.CCCCCCCCCC1CCC2C(C1)CC1CCCC3CCC(C)CCC3CCCCCCC12,0.2906,500.94,12.399,0,0
COC1CC(NCCCCC2CCC2)C2CCN2C1.NCCC1CCCCC2C(NCC1)C1CC(O)NC21,0.2906,533.85,3.208,5,7
C.CNCCCCCC1CCC2CC1C2C1C(CCCCCCN)C2C1CCCC21CC1,0.2901,444.79,7.416,2,2
C.CCCCCCCCCC12CC13CCCCC1CC1C3C1C3CC1C2C1CCCCCCC2CC2CNCCC31,0.2896,564.0,11.064,1,1
CC.CCNC1CNC(O)C2C3NC4OCC5(C)CC(OC6CCCCC6)CCC5N4C4CCNC(C34)[SH]2C1,0.2891,567.89,2.464,6,8
CCCCCCCCCCCCC1C(C)C2CC(CC)C(NC)CCCCCCC12.O,0.289,437.8,8.33,1,1
CCNONCC(C)C1NC2C3(CCCCC4C5CCCC4C5C3)C2(C2NO2)C1C,0.289,418.63,3.118,4,6
CC1CC(NC2CC3C(CCC2O)C32CCNC(N3CCC4C5CC67CC6C76C5CC4C36O)C2CO)CN1N,0.289,539.77,0.673,6,8
CCC(O)N(C)CCC1CC2(C(OC)CC(C)C3CC4CN5C6N7CCCCCCC[SH]675C432)C1O,0.2889,509.8,3.629,3,6
CCC(CCCN1C2OS21C)NCC(CC1CN1CN)NCC1CCCCC1N.O,0.2889,446.71,0.67,4,7
CCC(O)NC1CCCC(CCCCCC2CNCC3C4NC4C23C)C1,0.2888,363.59,3.01,4,4
CCCCC(C)OC1CCC(N2C(O)NC3C(C(O)NC4CCC5C6C4C56)SC4NCCC2C43)C(C)C1,0.2888,534.81,2.671,5,8
CC(N)CN.CCCCC1C2C(C)CCCCC2C2NCC(CNNCCC)CN12,0.2887,424.72,2.645,5,6
CCC1CN(C)CC(C)C1CC(CC)C1NCC(C(O)N2CC3CC(C(O)N4CCOCC4)CCC3N2)C1N,0.2885,550.83,1.116,5,9
C.CCCCC1C2C(C)OCCCC2C2NCC(CNN(CCC)CC(N)CN)CN12.CN,0.2882,471.78,1.551,5,8
CN1C2C3CCNC3(N)CN2C1(C)CCCCS(O)(O)C1(C)CCC(O)ONCC2CCCCC2C1,0.2879,529.79,3.064,6,9
CCCCCCCCC1CC1CCCCCC1C(C)CC2CCCCC21,0.2878,360.67,8.786,0,0
C.CCNCCCOC1CC2C(CC1OC)NCCC2N1CCN(C2NCC(OC3CCCCC3)CN2)CC1,0.2878,552.85,1.975,4,9
CCC(O)NC1CCCC(NC2NC(NC3CCC4OCCCCCC4C3)NCC2O)C1,0.2871,453.67,1.086,7,8
CC1CCC(C(O)NC2CCC(CC3CCN(C)CC3)C(C(F)(F)F)C2)CC1CCCC1CC23CC24CC1CN4CN3,0.287,594.85,5.98,3,5
CC(C)CN.CCCCC(N1CNCCCNN(CCCN)N1)C1(CC)CCCCC1.CO,0.2869,473.8,2.943,6,8
CC1C(CNC(O)CN)CC2C1CC1CC(C(N)O)C3NC4CC(C5(O)CC5)CCC4C3C12,0.2867,462.68,0.572,7,7
CC(F)(F)CCCCNC(O)NC1CCC23C4C5CCNC5CCC4N2C3C1,0.2863,398.54,2.013,4,5
CCC(O)NC(C)CC1CC(N2CCCCC2PC2CCC(OC3CCCCC3)CC2)C1C,0.2862,480.72,6.259,2,4
C.C.CCCCCCNC1CC12CCC1CCNNC3CC34CCC3C5(CC5)CC34CCC1C2CCC,0.2859,513.9,8.247,3,3
CCC1CC2CCNC(C3CCC(C(CC)NCOCCCC4CC4F)CC3)C2CC1OC,0.2858,466.73,5.703,2,4
CCC(O)N1CCCC(NC(O)C2CCCNC3C4CC5(CC(C)CN3C(O)NC24)CC2CCCC(C2)O5)C1,0.2856,549.8,1.727,6,9
C.C1CNCNC1.CC1(CO)CCC(CF)C1.NCCCNCC1CCOC12CC1NCCCCN12,0.2855,516.79,1.99,6,8
CCCC1CNOC(CC)C(OC)CCNCNCNCCN(C2NCC(OC3CCCCC3)CN2)C1C,0.2854,541.83,1.69,6,10
CCC(O)NC1CCCCC23CC(C4C5CC6CC7CC7C6CCOC54)ONC2N3CC(O)CNCC1,0.2847,518.74,1.959,5,8
CC(C)(C)C1CCC2C(O)CCCC21.CN.CN1CC2C3CC3C21.CNCCCC1CCCC(C2CCCCC2)N1,0.2846,574.98,6.438,4,5
CC1CC(OC2CCCCC2)CCC1N1C(O)NC2C(C(O)NC3(C)CCCNC3)SC3NCCC1C32,0.2839,537.82,1.912,6,9
CCC.CCCCCCC1CCCCC2CCC34CC(C)(C)C3CCC43OC3NCC3CC3CC2CCC1,0.2839,527.92,10.297,1,2
CCCCC1C(CCCN2CCN(C)OS2)C2CC3CC4OCCCC4CC3CCCC(N)NCC12.N,0.2837,539.88,5.609,3,8
CCCC(C)C(O)N1CCCC2C1C21CN2C3(C4CCC(OCCCCC5CC6CC56)CC43)C23C(N)NCCN13,0.2834,553.84,3.17,3,7
CCCCN.COCCCNCCC1CCCNCNC(C)OCNCNCCC(C)CC1,0.2834,474.78,2.558,6,8
CCCCCCNC1CNC(N2CCN(C3NCNC4CC(OC)C(OC)CC43)CC2)NC1,0.283,467.7,-0.096,5,9
CCCCCCCCCCCCCCC1CCCCC1CC,0.283,308.59,8.294,0,0
CCCC(C)NC1NCC2C(C3CCN(C(O)C4CCCCCC4)CC3)CC(C3CCC4OC4C3)C2N1,0.2826,516.82,4.43,4,6
CC12CC1CCNC1CC(C(O)NC3CCC(OC(F)(F)Cl)CC3)CC(C3CCCNC3)C1N2,0.2825,505.09,3.136,5,6
CCC(O)NCCCC1C2C34CNCC56CC(CCC5N6C5C6CCCOCCC65)C5C3CN1S524,0.2821,502.77,2.263,3,6
CCCCNC1NC(NC2CCC(O)CC2)C2C3NCCC(NC4CCCCC4)C3C2N1,0.2819,448.7,1.339,7,7
CCC1(O)NC12CC1CCC(O)CCCN(N)C(NC3CCC4(CC3)CO4)NCC1C2,0.2818,437.63,0.738,6,8
CC1CC2(CCC1N1C(O)NC3C(C(O)NC4CCCN(C)C4)SC4NCCC1C43)CC1CCCCC1O2.N,0.2815,566.86,2.026,6,10
CCC(CC)N1CC(C2NC(C3CNN(CCCCO)C3)CN3NCCC23)CN1.N,0.2814,426.65,-0.098,6,9
C.CC.CCCN1NC2CCCCC2C1CCCCCCCCCC1(C)CO1,0.2813,396.7,7.106,1,3
CCC1(C2CCC3(N)OC3N2C2NCC3NN(C(CCN)CC(C)C)NC32)CCCCO1.N,0.2812,468.69,0.728,6,10
CCC(O)N1CCCC(NC(O)C2SC3NCCC4C3C2NC(O)N4C2CCCC(C3CC3)C2)C1,0.2809,509.76,1.025,6,9
C.CCC(CNNC(O)CC)CC1CC2C3C4CC5CC5N3C4C34NC3OC24C1,0.2807,404.6,1.8,4,6
CCC.CCC(O)N1C2CC3NN4C(O)CNCN(C)C(CCC5CCO5)NC4C3C21.P,0.2804,474.63,0.073,5,9
CCC(O)NC1CCCC(CCC23NC(NC4CC5C(C4)C54CO4)NN4CC4C2O3)C1,0.2803,433.6,0.581,5,8
CCCCCCCCCCCC1C(C)NNNC1CC12CCC(C3(C)CO3)C1C2,0.2801,405.67,5.488,3,4
CC(CCCC1CC2C(CCN1)CCC(C1CC1C)C2C)CCCC1CC1C(C)C1CCCCCC1,0.28,497.9,9.892,1,1
C.CCC1C2C1C21CCCC(C2NC(C3CCCC(CCC4CC45CCC4CC4C5)CC3)C3C(N)NCNC23)C1,0.2798,550.92,6.648,4,4
C.C.CCC1CCCCC(C)(C)CCCCCNCCCCC2CN3C4C5C6C4(C4C2N1CN1NC413)C1CC12C1CCCCC1CC562,0.2797,648.08,8.466,2,5
CC(CCCCC1CCC(CC2CCC3CC3C2)[SH](O)OCCNC1)C1C2CCCC21,0.2797,451.76,6.829,3,3
C.CCC(O)CCCCC1CN(CC2CCC3(CC2)CC2CC3CC3CC32)C1CCC(N)N,0.2796,461.78,5.521,3,4
CCC1CCCCC1(C)NC(O)C1SC2NCCC3C2C1NC(O)N3C1CCC(CC2CCCCC2)CC1C,0.2796,562.91,4.998,5,7
CC1CCCCC1CCC12C3CC4C5CC(CCCCC6CCN(C)CC6)CCCC5CCCCCC4C1C32,0.2794,535.95,10.38,0,1
CC1CC(OC23CCCC4(CN42)C3)CCC1N1NCC(C(O)C2CC3CC(C(O)N4CCOCC4)CCC3N2)C1N,0.2793,574.81,0.778,5,10
CCCCCOC.CCCCNCC1CCOCCCCCNC2CCC(CC)NC3(O)CCC13N2,0.2791,512.82,4.294,5,7
CC1C2CC3(CC4C3C3C5NC6(CC(C(C)(C)O)CCC36)C4C5C(N)O)C1N(C(O)CN)N2,0.279,461.65,-0.466,7,8
C.CC.CCC(CCCC(C)O)C1NC(C2CCC3CCC4(O)C3C24)N2CCNC(N)C12.CCCC1CC1C.O,0.2789,568.93,4.497,5,6
C.CC.CCCC1ON1C1CC2C3CC4C(C(N)CC32C1C)C1C2C(CCCC3ON3CCCC(C)(C)C)C1C42,0.2789,557.91,7.708,1,5
CCCCONC1CC2CC3C4C(CCCCCNC5CC(F)CC5C)CNC4C3C2C1C,0.2787,463.73,5.089,3,4
CCN1CC(NC2NCC(C(N)O)C(NCC3CCCCC4CC34)N2)CN1,0.2785,381.57,-1.104,7,8
CCC(O)N1CCCC2NC(O)C3C4NC(O)N(C5CCCC6CCCC65)C5CCNC(C45)[SH]3C21,0.2783,509.76,0.633,7,8
C.CCCCCC1CCC1CCCCC1C(CCCC2CCCC2C)CCCC2NCC21,0.2783,445.82,9.4,1,1
CCCCCC1CC1CCCCCCC(C)NC1CCCCCCCCC2CC2CC1C,0.2781,445.82,9.687,1,1
C.COC1CC2NCNC(N3CCN(C4NCC(CC5CCCCC5)CN4)CN3)C2CC1OC1CCNCC1,0.2774,550.84,1.172,6,10
NCCCCC1CCC(CCC2CC3C(N2)C(C(N)O)C2CCCCCCCCC32N)CO1,0.2774,464.74,3.393,5,6
CC1CNC(O)NCCC(O)NCCCCN2CC2CSCCCCCCCCC2CC3CCCCC3C12,0.2774,552.91,4.76,5,7
CCC1ONC12CNC1C(N3NN(C)N4CC3CCCOCCCCN4)C2N1CN.CNC,0.2772,470.67,-1.88,6,12
C.CCCCCC1CCCCCCCC2CCCCC12NCCCCCCCC1CC1C,0.2768,447.84,10.078,1,1
CC12CCCC1C2.CCCCN(CCC)CCCCCCC(C)CNCCC,0.2766,394.73,7.281,1,2
CCC(O)N1CCCC(NC(O)C2SC3NCCC4C3C2NC(O)N4C2CCCC(C3CCC3)C2)C1,0.2766,523.79,1.415,6,9
C.CCCCCCCCCCC(O)CCCC1C2CCCCN3CCC(C)C(C)C3C21.N,0.2765,452.81,8.239,2,3
C.CCCCCC1CC1C1CC1C1CN2CC2CNCC(CCN)N2CC34C(N2)N2C1N3C1CCNC1C24,0.2764,526.82,1.051,4,8
C.CCC12C(C3CCCC4CCCCCCCC4C3C)CCCC1C13C4CCC5CCCCCCCCCCCCCC5CC1C4CC23,0.2764,661.2,15.231,0,0
CCCCCCCCC1C2C(C3NO3)C(C3CN3C(CC)CCCC(O)CC)C12,0.2762,406.66,5.11,2,4
