SMILES,QED,MW,LogP,HBD,HBA
CC1CCC(C2CC3C4CN5NCNC6N7CC(C(O)NCC8CCC(C)C(C)C8)C7C65C4C23)CC1,0.4382,497.77,3.051,4,6
CC(C)CCCCC1(N)CC2CN2C2[SH]3CCCCC3C3C(C1)N1CC321,0.4378,377.64,3.325,2,3
CCC1(C)CC2C3CCCC4CC4CCCC4C(NCNC5CN5CNC)C4C2C31,0.4371,414.68,3.845,3,4
CC1CC(NC2CC(C3CC(N)C4CC43)C3CCNC(O)C23)CCC2C(C)CC2CCCC2OC2C1,0.4359,499.78,4.281,4,5
C.CC(N)CCCC(N)C1CC2C3C1C21CC31C.CCN(C)CC1CC2CCN(CC(C)O)CN21,0.4354,491.81,3.184,3,6
C.CCC.NCCCC1C2CC3(C4C5C6CCCCC6N54)C4CC3C(CC24)C1NCO,0.4352,431.71,4.219,3,4
CCC(CCC1NC2C1C1CC13NC1C4C(C)C4N1C23)C1CCC2C(C1)NC(CCOC)C2N,0.4351,469.72,1.89,4,6
C.CC(CCC(C)NCC1CCCC2CC12)NCCC1CN2CC(C1C)C1CCC(N)CC12,0.4349,460.8,4.879,3,4
CC1CCCC(Br)C1C1C(O)COC2CC3OC34C3CC3C3C(C5NCCCN53)C4C21,0.4347,493.49,2.605,2,5
CCN1C2C(C(C)(O)CC3CCC3CNCC3C4OS34C)C3N2C31NC1CCC(C)CC1,0.4322,464.72,2.629,3,6
CCC1C(NCC(C(N)O)C(CC)N2CC3CCC4C3N4C2)CCC2OC21,0.4311,378.56,0.94,3,6
C.CC1C(C2CC(C34C5N6CC7CC53C4N76)NC3C(CCCCN4CCOC4)C23C)CC2NC21C,0.4306,481.73,2.508,2,6
CC.CCC1CCCCC1.CCNC1CCC(NCN)CC1.CNCNC,0.4297,387.7,3.799,5,5
CCCC1CCC1NCC1C2CC1C1C2NCOC[SH]1C1CC2C3CC21N3C(O)CC,0.4294,449.71,2.637,4,5
C.C.CCC.CN(CCCCS1(C)CN1)C1NCNN2NCCC12,0.4283,364.65,2.267,4,6
CC1CCC2CC1C(N1C(CC(C)(N)CN)C3CCC4C(C(O)NC56CCCCC5C6)C4C31)C2,0.4283,470.75,3.443,4,5
CC.CS1(NCCCNC(C2C3C4C5C6C7CCCC76C3C245)C23CCCC(C2)O3)CO1,0.427,446.7,4.452,2,4
CCCC1CC(CC2CCC3C(C2)C2CNC4NCN5NNC3C5C42)CC1CCCN,0.4269,430.69,2.388,5,6
CC1CCC2CC3(CC12)CN(C)CC3C(N)O.CCCCCC1CC1CC1CC1N,0.4268,419.7,4.208,3,4
CCC12CCC1CC1CC1N(C1(CC3C(O)NC4C5CC(C(F)N(F)Cl)C5C34)C3C4CC4C31)C2,0.4264,494.07,4.336,2,4
CC.CCNC1C2C(CCCC3CCC4CC3C4CCN)NNCC12CN,0.4239,379.64,2.223,5,5
CC1CC1C1C2C3CCC4C56NC(C7C(N)N7C)C45C36C1N2CCCCCCN,0.4238,397.61,1.18,3,5
C.CCCN1CC2C(CC3CC4C3CC4C3CC(C(CC)CNCCCN)O3)C21N,0.4232,420.69,3.034,3,5
CC.CN1CC1CCCCCC1NCC23C(N(C)C4C5C(C6CCNC6)C54)C1N2C3(C)C,0.4229,443.72,2.618,2,5
CC(NC1CC1(N)O)C1CCCCC1CCC12CN1C13CCNC1C23,0.4223,346.52,0.769,4,5
CCC[SH]1COC1CCC1CCCCCCCNC2NC23OC3CCCN1,0.4222,399.65,3.198,4,5
C.CCN1NCC(NC2NC3C(CCC4CCCCC4CCCN)CC23)N1,0.4219,380.63,2.142,5,6
CCOCN(C)CCCCC1CNC2CCCCCC3NC(CCC1C)CCN(C)C3C2,0.4216,450.76,4.472,2,5
CC1CCCC(CCNC(F)CC(C)C2C3CC3N3C(CN4C5OC54C)C23C)CCC1,0.4201,433.66,4.744,1,4
CCC(CC1CCCCC1C)CN1CC(C)C12C1CC3C(C)N(C(O)CC)C312.CNN,0.4199,434.71,3.82,3,5
CCC(O)N(C)CCCC1(C)CCCCNCNC2(CC3CCCC4CCCC43)CC2N1,0.4191,448.74,4.213,4,5
CC12CC3NCCC(N)C(C4CCC5C4NC4OC45)C1CCC2C3CCCCN,0.4182,402.63,2.196,4,5
CC.CCC(F)CCC(NC(CC)CC1NC2CCCNCCCC2N1)C(C)C,0.4168,414.7,4.744,4,4
CC12CC3(CN(N)C34CC3CC5CCN6CNC7C8CCCC87C6C5C34)C1C1(C)C3CCCC2N31,0.4167,475.73,3.012,2,5
CCN(C)CCCCC1CCC2NCC3C(C4CCC5CCCC5C4)NC4(C2C1)C1NC314,0.4167,440.72,3.764,3,4
CCCCOCC(Br)CCCCCC1CCNC1NC,0.4166,349.36,3.672,2,3
CC(F)CC(N)CC1N2NCC(C3NC4CCNCCCCC4C4NCCCC43)N12,0.4164,423.63,0.686,5,7
CC(O)CC1CCC2CC1CC1CCCNC1C1CCCCCNC3OC3C1NCC2O,0.4162,449.68,2.386,5,6
CCC(O)N1CCC(C23NN(C4CCC(CCCC5CC6CCC56)CC4)C4CNOC42N3)C1,0.4154,459.68,2.531,4,7
CCC(CCCC1(C)CN1C)CC1CC(CCC2CC2CCN)C2CCNC(O)C12,0.4145,419.7,4.222,3,4
CCCCN1CC2(C)C1C1C3C(CCC4CCNN5NC5CCCCNC(N)C5CCCCC45)CC312,0.4141,498.8,4.045,4,6
CC(CCCCN)C1CC2C(CC1N)NN2C1NC2CC34C5CCCCC5C3C4C2N1,0.4139,428.67,1.716,5,6
CC(F)CC1CNC23NC(CC(C)CC(O)NC4CCCC5CC54)CCC(C)C2C13.Cl,0.4121,458.11,4.219,4,4
C.CCC(O)N1CCCC(CC2CCNC3NN3C3C(C4CCC(O)NC4)N23)C1,0.4118,410.61,0.247,5,8
CC1CCCC1C1N2C(C(CI)C(N)O)C13C1CC4C5C4C5C123,0.4113,426.34,2.068,2,3
CCC1CCC1C1CC1N(CC)CNC1CCCCNCCNN1N,0.4109,352.57,1.46,4,6
CCC(O)NCCCCCC1CC1CC1C(N)C2CC3C4CC2(C4C)C13,0.4106,360.59,3.756,3,3
C.CCS(O)(O)NC(C)CCCC1CN2C3CC3C3(CCCNCNCC3)CCN12,0.4104,445.72,3.457,5,7
C.CCCCCS(O)(O)CC1CC(N(C)C2NCNC3NCCC32)C1C,0.4102,390.64,2.932,5,6
CCC(CCCC1C2CC3CC34C2C(C2OC12)C1C(O)NCCCCN(C)[SH]14)C1CC1C,0.4094,462.74,4.179,3,4
CC(O)CONC1CCCC2(C1)C1CC(N3C4CCC(C5CCC6CC65)CC43)C3C(N)CC3C12,0.4088,469.71,3.698,3,5
CCC1(O)NC12CCC1C(C2)C2NC12C(F)C1NCNC2CC34C(CCC5C2C3C54)OC1C,0.4086,458.62,1.243,5,6
CC1NCNC(N2CC3CC34C(C3CCCC(NC5CC(O)CC(Cl)C5)C3O)C24)C1F,0.4084,457.03,1.15,5,6
CCC(O)N1CCC(C(O)C(C)C23CCC2CN3NCCCCC2CC3CC34CC4C2)CC1,0.4079,459.72,3.999,3,5
CC1COC2OC2CC2CCC3NCCCNC3C2CNCCC(N)CCCCCCCO1,0.4078,466.71,2.531,4,7
NC(O)C1CNCC2CCNCC2C2CNC3CCCCC3CN12,0.4068,337.51,-0.706,5,6
CCCC(C1C(C)CCC1CCC1NCNC2NCCC12)C1CS1(O)NC,0.4066,398.66,3.094,5,5
CC.CCC(O)NC12CC(CCC(C)CS3(N)CC3C13NC3CC(C)C)C2F,0.4064,417.68,3.675,4,4
CC(C1NC(O)N2CCCC3CC34C3CCCC4C3CC23C24CNC(C2)C143)C1(O)NC2CCC1CC2,0.4057,494.72,2.36,5,6
C.CCS(O)(O)C(C)CC1C2CN2N2CC(C3CCNC4NCCC43)C(NC)N12,0.4044,430.66,1.392,5,8
CC(CN)CCCCCNN1CC2C1NCCC21CN2CCC3CC3CC21.NC1CCCCC1,0.4043,474.78,3.276,4,6
NCCCCC(O)C1CC2C3CC1N3NN2C1NC2CC3C4CCCCC4C3CC2N1,0.4034,430.64,1.103,5,7
C.CCC1(CCCCC2CCC(C3NNN4CNC5NCCC5C34)CC2)CC1N.F,0.4031,426.67,2.828,5,6
CCCCCCCC1CCCCC1N(C)NNC1CC2CC3CC3C2N1,0.4024,362.61,4.191,3,4
CNCCC1C2CN1CC1CCCC12.CSCCC(O)COCCCCCN,0.4017,415.69,2.572,3,6
CC1CCCCNC(O)C2CN3C(NCNC4CC56C7C8C9CCCCC97C85C46)C23CC1,0.4013,438.66,2.466,4,5
C.CC1CCCCCCCCCCC2CC3C4C(NCC4C2C1)NCN3NN,0.4009,393.66,3.971,4,5
