SMILES,QED,MW,LogP,HBD,HBA
C.CCC(CC)C(C)CCCCCCCCC1CCCCC2CC2CCCNCC(C)C1,0.2921,449.85,10.038,1,1
CCCC1CC1CCCCOCC1CCCOCCCNC(C)CCCC(C2CCC(C)CC2)CCC1,0.2918,519.9,9.187,1,3
CCCCCCCCCC1C(C(C)C)C2CCCCCC3CC3CCCC(C)CCCCC3NCCCN3C12,0.2914,542.98,10.602,1,2
CCCC(CC)CCCC1C2CCCC(NC3C(NCC4NC4O)C4CCCCCCOC43)C12C,0.2912,489.79,4.974,4,5
CC(C)(Cl)C1(CCCCCC2CC23CC3)CCCC2C(N1)C2C(N)CC1CCC2CC12,0.2911,447.15,6.645,2,2
CCC(C)CCCCC1CCCCCCCC2C(CCCOC)C2C1.CCCCNC,0.291,437.8,8.638,1,2
CCCC1CC1CC(O)CCCCCNC1CC2NCCC3CCCCOCCCCC32CC1C,0.291,490.82,6.457,3,4
CCCCCCCCCCCNC(C)CC(N)CCC1(C)C(C)C2CCC3CC2N31,0.2903,419.74,6.254,2,3
CCC1C2CC(N3CC(CCCN4CCC5C(CCCC6(CC)CO6)C54)C3)CC1C21CC1C1CC1C,0.29,494.81,6.465,0,3
CCCC1C2CCC(C(F)CC(C)C)C1C(C1CC(NCCC3C4CCCCCC5CCC5CCC43)C1)CC2,0.29,541.92,10.23,1,1
C.C.C.CC.CCC1C2CCCCCC(CCCCC3C4OC4CCCC4CC4CCCC34CN4CCC3CC31)C2,0.2899,574.04,11.562,0,2
CC.COCCCCCC1CCCCCCCN(CC2CCC(CO)NC3(CCCCCCCCC3)C2)C1,0.2899,536.93,8.506,2,4
CCNC1(C)OC1CCC1CNCNCC2C3C4C(CCCC45CC4CCCCC4C5)N3N12.CNCCC(C)O,0.2898,560.87,3.025,5,8
CCC(C)N1C(CCCCCCCCCNC2CCC(C)CC2)CC2CCCC3CC3C21,0.2898,444.79,7.953,1,2
CC1(C)CCCC2CC2CONCCCC2CC2CCCCCCCCNC(O)CCNC(O)NC1,0.2898,510.81,4.254,6,7
CCCCCCCC1C(CCC)C23C(CCC4CCC5CCC(C)CCC(C6C5C5CC7C8C6C578)C42)C13,0.2896,502.87,10.016,0,0
C.CCC1CC2CNC3CCCC4CC(C)C4CC(C1CCNCCCC(C)C)C3C2.CCCCC,0.2895,504.93,9.338,2,2
CC(C)N1CNC2CC(C(O)NC3CCC(OC(F)(F)Cl)CC3)CC(C3CNNC3)C21,0.2894,466.02,1.77,5,7
C.C.CCCCC1CCCCCC1CCCC1CC(CCC)C2(C3CCCC4C2C25CC2CCC45C3)C1C.N,0.2893,541.99,12.273,1,1
CC1CCC(CCCCS(C)(C)O)CN2C(CC1CCCCC1CCC1)C1CC2C2CCNNC12,0.2893,507.87,6.662,3,4
CCC(O)NCCCCC1CC(C)C2CCCN(C1)CC1C2NC(O)N2C1C1C2C(C)C12OC1CCCCC12,0.2892,544.83,3.353,4,7
CCC(O)N(C)C(CC)CCCNC1CCC(C(N)O)C2NC(C)C(C)C12,0.2892,384.61,1.463,5,6
CC1C2C(CCC1N1C(O)NC3C(C(O)NC4CC5CNC6CC564)SC4NCCC1C43)OC1CCCCC12,0.289,545.79,0.986,6,9
CCCCNC1NCC2(C(NC3CCC(O)CC3)N1)C(C)C1CNCCN1C2O,0.2886,410.61,-0.7,7,8
C.C.CCCCCCCCCC(C)NC1CCC2C3CCCCCCCOCCCCCC(C)C3C2C1,0.2885,521.96,10.976,1,2
CCCCC(CCC)CCNCCC1CC(CCCC)CCC2CC23CC3CCN1,0.2885,418.75,7.328,2,2
C.CCCCCCCCCC1CCCC2CCCCCC(C(C)(O)O)CC2CN1,0.2884,411.72,6.809,3,3
C.CCC(CCNC1CC1NCNC(CCCC1CCCC1CC)C(C)N)OC,0.2883,412.71,4.017,4,5
C.CCCC(C)CCOCCC12C(CCNC1C1CCC(C3CCC(CN4CCOCC4)CN3)CN1)CC2OC,0.2883,564.9,4.307,3,7
C.C.CCC(O)NCCC1C2CC2C2C13C1CC4CC5CNC(C5CCCC5CCCN6CC6C5)C4C123,0.288,511.84,5.364,3,4
CCC1C(CCC2CCC3(C(C)CCNC(C)O)NC4C(C5NN54)C3C2)C1C1CCCCC1,0.2879,458.74,4.434,4,5
CC.CCN.CNCCC(C)(CCN)N1CC2C(N)OC2(NCCCF)N1,0.2875,393.6,0.049,6,8
CCOCCN1OC1CCC1C(CC)NC2C1C1C3CC4(C3CC3C5C3C5C14)C2C(N)O,0.2874,443.63,2.03,3,6
C.CCC(O)NCCC1C(C)C2N3C45CCCN6C4C63C(O)N1C21NC2CCC(C3C4CC6CC6C43)CC(C2)N1C5,0.2874,566.84,1.982,4,8
C.C.C.CCCCNCCC1C2CC3CC4C5NCC6CC78CC7C87CCC8CC9%10CC9CC8C%10CC67C4C35C3CC4CC(C41)C23,0.2873,627.06,9.296,2,2
C.CC(CCCCNCC1CCC2CCC3CC3CC3CCC3CCCCCC21)C(C)C12CC1CCCC2C,0.2872,539.98,10.92,1,1
CC1CC1CCCCCCC1CC(CCC2CC2C)C1C1CCCCCCCCCC1,0.287,428.79,10.202,0,0
CCC(O)NC(C)CCCCC1CC23CC2(C)NCC3(C2NO2)CC1C,0.287,365.56,2.899,4,5
C[IH]C1C(C)C(C2CCC3(CC4NC4C)C4CCNC5CCCCCC5C3C24)C1C,0.2866,526.59,5.541,2,2
C.CC1CCCC(O)NC2(CCCCC2)CCCC1CN1CC12CC[IH]C21CC1,0.2866,518.57,5.534,2,3
CCC.CCC(O)N1CCCC(C2NC3C4(C(N)NCCC24)C32C3CC(C(O)NC4CCCCC4)C4CC432)C1,0.2863,543.84,2.961,6,7
CCC(O)CCCCCC1CC2C3CCC4CCCC5N4C54CC45CC5(C)CC3CC12C1CC1C,0.2863,479.79,7.582,1,2
CCC(O)N1CCC(CNC2NCNC(N)C2C2(C(C)C)CCC3OC3(CC3CCCCC3)CC2C)CC1,0.2862,533.85,3.964,5,7
CCC(O)NC1CCCCCC2C(CCC1)C1C(CCCCCCN3CCCCO3)C(C)C21,0.2861,462.76,6.53,2,4
CC.CCCCCCCCCC1CCC(CCC(C)N2C3CCC(C)(O)C34CC3CC32C4)CC1,0.286,473.83,8.896,1,2
COC(C)CC1(CC2CC3C4CC5CNCNCC4CC5C23)C2CCC3CCC4C5C3C(CCC3CC3)CC(C3CC6C3C65)C2C41,0.2857,627.01,8.099,2,3
CC(C)CCCCCCC1NC2C(CCCCCCCCCC3CCCC32)CC1CC(N)CN,0.2855,475.85,7.563,3,3
C.CC(C)CCCC1C(C)CCC(C2CCCC(NC(C)C3CCC4C(C3)CC43CC3)C2C)CCCCCC1C1CC1,0.2854,582.06,12.087,1,1
C.CCCCCCCCC(O)CC1CCC2CCC(C3CCC4C(COCC4C4CC4(C)C)C3)C2C1,0.2852,502.87,9.292,1,2
CC1CC(C2CCC(C(O)NC3CCC(OC(F)(F)Cl)CC3)CC2C2CNCNN2)C1C,0.2852,479.06,3.359,5,6
CCCCCCNC1CC2C(CC3NC(C)NCOCC4C5CCCN(C(O)CC)C5C4N3)C3C1C23C,0.2851,517.8,3.053,5,7
COC1CCCC(CCCC(CCCC2CNCCCC(C)C(CCC3CO3)C2)C(C)C)C1,0.2851,463.79,7.625,1,3
C.C.OOC1C2CCCC1C2CCCC1C2CC3C(C12)C3C12NC13CCNC1NC2CC13,0.285,443.68,3.853,4,5
COC1CC(CCCCCCCCCC2C3C4NCCC24C32CCCCC2)C1C.P,0.285,435.68,6.785,1,2
CCCC(CCCNC(O)CC)CCC1CCCCCCCC1.CN1CNCN1,0.285,412.71,4.973,4,5
C.CCCCCCCCCCCC1CC1CC1CC1CCC,0.285,308.59,8.006,0,0
CCC(O)N1CCC23CCN4C(NC(O)CCCC([SH]12)C1(CNC)NCC13)NC1CCCCC14,0.2849,496.77,0.617,7,8
CCCCC(O)CNCCCNC12CC(CC)C1(C)C2C1CCC(OC2CCCCC2)CC1,0.2848,462.76,5.82,3,4
C.CCCCCCCC1(C)CCCCC1C1C2C3CC4NC(C2N1CNCCCCN)N4C1(CC1)C3,0.2848,501.85,5.648,3,5
C.CCC(C)CCC1CCCCCC1CCCCCCC(O)CC,0.2841,340.64,7.757,1,1
CC(C)CCC1CCC2C(CCCC3CCCCNCC(CCCC4CC4(C)O)NC3N)C2C1C,0.284,489.83,6.075,4,4
CCCCNC1NCC(C2CC3C(CN2)CNC2C45CC4C325)C(NC2CCC(O)CC2)N1,0.2837,444.67,0.274,7,7
CCC1CCC2CC2CC1CCCCCN1C2(C(C)N)C(C)C13C(C1CC4CC(CCC4C)CC4CC4C1)CCC23,0.2837,562.97,9.314,1,2
CC.CCCC.CCCCN1C2C(CCCNN(O)CF)C34C(CC5CC5C13)C24,0.2837,411.65,5.477,2,4
CCC1CC1CCCCCCC1NCCC(C)C2CC(O)CC2C1CNN(C)NC,0.2834,422.7,3.945,4,5
C.C.CCCCCCCCCCCCCC1CCCCCCCC1CC,0.2834,368.73,10.346,0,0
CCCCCCCCN1NC(NC2C3CCCC(CCC(C)(C)O)CC32)C2C(O)NCCC21,0.2833,464.74,3.735,5,6
CCC(O)NC1ON(CN2CCCC3CCC4(CCC3SCC2)OC4F)CC2C(C)C(CCCC(C)C)C12,0.2832,555.85,5.612,2,7
CCCC1NC(C2CCCCC2)CNCCC1CCCNCC1C(CC)C23OC2CCCCC13,0.2831,473.79,5.657,3,4
CCCC(O)CC(C)NCC(N)CNCCCCC1CC2CCNCC2C1.O,0.283,400.65,1.414,5,5
C.CCC(CCCCC1CCCCC1)C1C2NCCCCC3C(N21)C12C4C5CC(C(C)C)OC5C41C32,0.2829,496.82,7.247,1,3
CC(CC1C(CC2CC2CCCCCO)CCNC1C)NC1CCC(C2CCCCC2)C1.S,0.2828,480.85,6.41,3,3
C.COC1C(NC2CC(NC(O)C3CC3)NC3CCNC(O)C32)CCCC1C1CC2CCCOCC2C1,0.2827,522.78,2.151,6,8
CCCCCOCCC1CCN(NCCC2CC3CCCN2CC(CC2CCC(C)CC2)C3)CCCN1,0.2825,518.88,6.239,2,5
CC(C)CCC1CC1CCCC1CCNC(C(C(N)O)C2CC3CC(OC4C5CCCC54)CCC32)N1,0.2825,501.8,5.02,4,5
CCC1CCCC(CN2CCC(CCCNC(O)CC)NCCC3CC3NC2)NCC1,0.2822,437.72,2.633,5,6
CC1C[SH]2CC(C3CC4C(NCNC4C4CCCC(N5CCC6CC(C7CC7)CC(F)C6C5O)C4CO)N3)CC12,0.2818,578.88,3.041,6,6
C.CCCCCC1CC1C(CCCC1CC1C)C1CC1C1C2C3C4CCCCCCC4C132,0.2817,438.78,9.38,0,0
CCCCCCCNCN1C2CNC3C(C4CCCCCCC5CC5CCCC4)C3(CC)C21,0.2815,457.79,6.722,2,3
CCC(O)N(C)CCC(C)C1CCNC2C(C(N)O)C(C34CC5(CO5)C5CCCCC5(O3)N4C)CN12,0.2814,507.72,0.903,4,9
C.CCC(O)NCCCC1(O)CC2C3CNC2C3CC2(C3CC34CC(C)C4)CC2CCCCN1,0.2813,475.76,4.24,5,5
CCC1CC1(CCCCCCCCC(C)C)NC1CC12CCCCC2C1CCC2CC2C1,0.2812,441.79,8.907,1,1
CCC1CCN2C(C1)C2C1CCC(NC2CC(CCCO)CN(C)C2O)CC1.OC12C3CC4C(CC5(CC5)C41)N3CCN2CC1CC1,0.2808,654.0,3.692,4,8
CCC1C(C)C(CCCCCCC2CCCC2)CC1C1C(CC)C2CCC34CCCC3(C)C4C21,0.2808,466.84,10.304,0,0
CN1C2CC3CCCC(NC4CCC(CCNCCCCCCCCF)CN4)C3C21.Cl,0.2808,459.14,4.485,3,4
C.CCC(O)NCCCCCCC(C(C)C)C1C2CCCC1N2CC1CCC2CC21,0.2806,420.73,6.062,2,3
C.CCC(C)CCCCC1C2CCC(NCCCCCC3CCC4C3CC43CC3C)C1C2,0.2802,443.8,8.866,1,1
C.CC.CCOC1CC(CCCC2CC3CC(C2)C2(C)CC32)CCC1C1CC(C23CCCC4(C)CCC2OC(C4)C3)N2CCCC(N)C12,0.2801,667.12,10.411,1,4
CCC1C2CC1N(NC(NCCCC1CNC(O)N1)N1CCCCCC3(F)CC13)C2,0.2801,424.61,1.069,5,7
CC1CCNC(O)N2CCC(N3CC(C(N)O)C(NC4CCC(F)CC4)N3)CCNC2C1C,0.28,471.67,-0.182,7,9
C.CCC(O)CCC1CCC2NC3C(C(F)CC4CCCC5CCCC(C6CC6)C5C4)CC34C3(CC124)NC3C,0.2799,542.87,7.412,3,3
C.CCCCCCCCC1CCC2C(CC)CCCCCC2C1C1C2C3CC4CC4C1N(CC)C32,0.2795,483.87,9.597,0,1
CCC1CCC1C(C)CCOC1NC1(C)N1NN(N2CCC(CC3CCC(C)C3)NC2)C(C(C)O)C1CC,0.2793,534.83,4.039,4,8
C.CCC1CCCOC1NC.CCCCCC.CN1CCNCN(CCCO)C2NCCC(N2)N1,0.2793,503.82,2.452,6,9
C.C.CC12CC1CCC1CC1C1NC13CC1CC45CC4CC3C2CC(CCCC(O)C23CC2CCC3CCC2C3CC123)O5,0.2791,589.95,8.383,2,3
C.CCCC1CC(CCCCNCNC2CCCC2)C1C1C2CC3CC4CC4C3CNC21,0.2787,443.76,5.805,3,3
CNC(CNC1C2NCC(O)C1N2C1CC23C4CCCCC4C2C13)CC(C)NC1(O)CC1C,0.2787,459.68,0.428,6,7
CCC1CCC23OC2CC3C1CCCCCCCC1CC1CCNCO,0.2785,363.59,4.876,2,3
CCC(O)NCCC1NC(O)C2C(O)CC3C(CCC1CC)C31SCCCC(CCN(C)CC)CC21,0.2784,525.84,3.648,5,7
CCCCCCCCCC1C(C)C(C)C1CC1CCC2CCCCCC3CCCCC3CCC21,0.2784,470.87,11.228,0,0
CCC(CCCCCCCCCN1CCCC1CC)C1CC1NC1CC1C(C)(C)C,0.2783,418.75,7.421,1,2
C.CCC(O)N(C)CCC(CN)CCC1C2(CN2CC)NC12NC21CC1C1CCCCC1C,0.2781,463.76,3.164,4,6
CCC(CC1C2C1N1C2C12NCNC1NCCC12)S(O)(O)CCC(OC)SC,0.2781,432.66,1.726,5,8
CCCC1NC1C12C3CCNCC3C1C2CC1CCC(CCCCCNCC)C1CC,0.2781,429.74,5.211,3,3
CCCCNC1NCC2C3CNCC3N2ONCC(NC2CCC(O)CC2)N1,0.2779,397.57,-1.22,7,9
CCC1CC(CC)CC(NCCCCC2CCC3CCC(C4CCC(CC5CCCCC5)C4)CN3C2)C1,0.2775,512.91,9.229,1,2
CCOC1CC1CC(CC)CCC(C)CCNCCNC(C)C(CC)C1C2C(C)C21,0.2774,420.73,5.74,2,3
CCCCCCCCCC1CCCCCC2CCC3CC3C2CCC1CCCCC,0.2774,416.78,10.346,0,0
C.CCC(O)NCCC1CCNC2N(C(N)O)C(C3CCC(OC4CCCCC4)CC3)NC12C,0.2771,483.74,2.399,6,8
C.C.CC1CCCCC2C3CCC(CCCCCC4CCCCC4CCO)C2(C)C3C2C3CCC4C(CC5CCCC3C542)O1,0.277,611.05,11.486,1,2
C.C1CN2CC2CN1.CCCCC1CCC(CCCCCCCNC2CC2C)CN1.Cl,0.2768,459.21,5.215,3,4
C.CCCCCCCCCCCCNC1CC1C1NCNC1C(C)C(C)CC,0.2767,395.72,6.091,3,3
CCC1CC(O)C(O)CC1CC(CC)N1NC2C3C(C4CCC56CC4C54OS64O)N3C23CCNC(N)C13,0.2766,535.76,1.055,6,9
CCC(O)CCCC1CCC2C3CCCC(N1)C2C3.CCCCC.CCCCCC1C2CC3CC1C32,0.2766,501.88,9.15,2,2
C.C.CCC(O)NCCC1OC12CC13CCCCC1C3C1CC3C(CCC4CCCCC4C)C3C12,0.2765,487.81,7.419,2,3
CCCCN(CCCCCC(F)C(C)CC)CC12C(C)C13C1CC4(CCCC(N)CC4)CCC123,0.2765,474.79,7.747,1,2
CCCC1(C2CC3CC3C(O)C3CC4(CC5C(N4)C4CCC(Cl)N5C4)NC3C23OC3N)CC1C,0.2762,491.12,2.579,4,6
CCC(O)NCC(C)CCC1NC2NNC(N)CC2C1C1C2CC(OC3CCC4CC43)CC21,0.2761,461.7,1.873,6,7
CCCCCCCNCCC1CCCCCCCCCC1C1CNCCCC1CCCC,0.2759,448.82,8.499,2,2
CCC(C)CC(CC)C1CC1CC1CC2C3CC3N2C1C1CCC2CCC(C(C)CC(C)C)CC2C1,0.2757,495.88,9.451,0,1
CCCCC.CCCCCC1C(C)C(N2OC2C2CNCCC3CCCC(N)C3NC2)CCN2C1C1CC12C,0.2757,545.9,5.519,3,6
CN1CCC2CC(CNCNC3CCC(C4CCCCNC5(C)CC5CCCC4)CN3)CNC23CCC13,0.2756,514.85,3.64,5,6
CC1C(NCNC2CCC3CC3C2CO)CC2CC1C1CCC(C3NC(C4CCCNC4)CC13)C1ON21,0.2753,513.77,2.273,5,7
CCC1C2CC3OC3C12.CCCCCC1CCC2CC1N2C1CC12CC1C23CC24CC2C42CCCCC123,0.2751,501.8,7.598,0,2
C1NC2NC23CN13.CC(C)CNNCCC1(N)CCCCC1,0.2751,310.49,0.277,5,6
CCN1CCCC2C3CC1CC(CCCNCCC1C4C(CCC(C)(C)O)CC4C1C1C(C)C4(C)CC14)C23,0.2743,524.88,6.844,2,3
NCC1CC(C2NC3NC(N2)C2(CCC(N4CCN(C5COC5)CC4)CC2)N3)CCC1NC1CCCCCC1,0.2742,544.83,1.062,6,9
C.CCC(C)CC(CC)CCCCC(CC)CCCC1NNN2CNC3NCCC3C12,0.2742,437.76,5.4,4,5
CC(CNCCCCCS(C)(C)O)CC1CC2CCCCC2C1CCC1C2C3C4CC4C2C13,0.2741,475.83,7.29,2,2
CC.CCN(C)CCCCCNC1N(O)N2C3NC(C4CCC5CC4C5CCNC4CCCCC4)C3N12,0.2741,519.82,3.801,4,8
C.CCCC1C2CCC(C3CC1(CCCCNC1CCCCC4CC4C1C)N3)C1C3CCCCC3CCNC21,0.274,539.94,7.939,3,3
CCCCCCCC1CCC2CCCCC(CCC3C4(C)C5C6(CC6)C6CC6CC354)CC2C1CC,0.2738,478.85,10.448,0,0
CC.CC1(CCCCC2CC3NNCN4C5C6CC6(C(O)NCC67CCC8(C)CC86C7)C5C34C2)CC1,0.2738,496.78,4.764,4,5
CC.CNCCCCNCCCNC1C2O[SH](C)C2C(N)CC12CCC1CC1C2,0.2734,428.73,2.801,5,5
CCCC(CCCNN)NC1C(C)CC1CCCC1CCCCC1,0.2732,337.6,4.763,3,3
CCCCC1OCC23CC2(C(CC)N2CC4C(CC2O)C2CCNC5CCN(CC)CC5[SH]2C4NCC)C13.N,0.2731,565.91,3.554,5,7
CCCCOC1CCCC1N1NCCCC(O)NCNCCCC(C)C(C)CNCCCCC1CCCC,0.273,539.89,5.151,5,7
CC1C23C(CC4NNC(NC5CCC(CCCCCN)CN5)C42)C3C2C34CCCCN3C12C(P)C4,0.273,500.72,2.366,5,6
CCC(C)(N)CCCCCCCCC1CCCC2CC2C1CCCCCCN,0.2729,392.72,7.196,2,2
CCC(C)CCCCC1(O)C(N)CC2CCC3C4CC4NCC(NCCC4CCOOC4)C3CC21,0.2728,491.76,4.012,4,6
CCC(NCNC(O)CCCO)C(CCC1CCC2(CC1)C1C2C1(F)F)C(C)CN,0.2728,431.61,3.055,5,5
CC(O)NC1NCCC2C(C(C)N)NC(C3CCC(Cl)C(O)C3)C12.N,0.272,377.96,0.084,7,7
CC1C(N)C1NS(O)(O)C(C)NCCN1C2CCCCNNC1C2CN,0.2715,391.59,-0.614,8,9
CCCC1CCCC2CNCCC2C2C3CC(NCCCCN(C)C(O)CC)CC4C(CC25CC5C1)C43.O,0.2715,531.87,5.075,3,4
CCC(N)C1C(CC2OC2C)C1C1CC1CCCCC1CCCCCCCCCCCC1,0.2713,445.78,8.271,1,2
CC.CCCCCCCC1C2CC(CC3CCCC(CC4CC4CCC)C3)C3C(C2)C13,0.2712,428.79,9.914,0,0
CCCCC1C2CCCC3CCCNC4CC56CC78C9(CC(CCC(C)C)C9)NCC57C85CC5CC46CC4CC3NC4CCC(C)C12,0.2708,642.07,9.109,3,3
C.OCC(O)NCCCCNC12C(F)C3C4(CCC(O)C4)CC31C1CC34C5CCCC3N5CC142,0.2706,477.67,1.777,5,6
CCC(CCN1CCCC(C2CCCC3CC(C4CCCC5C(C4)C5CC4C5C6OC6C45)C4C(N)NCNC324)N1)C(C)C,0.2706,593.95,5.34,4,6
CC1C(NCNC2NC[SH]3C4(CC5C6C7CC7C563)OC24)CC2(C)C3CC3CCCCCC2C1C,0.2706,485.78,4.412,4,4
CCCC(CCCCC1CC1C)CC1CCNC2CCCCCCCCC(CCC3CC3C)NN12,0.2704,487.86,8.443,2,3
CCC(O)NC1CCCC1NC(O)C1CC2CNC3C1NC(O)C1CC(C)CCCCCCCCC2C13,0.2699,520.8,3.041,7,7
C.CCCCNCCNCCCCNCCCCCCC(O)CC,0.2697,345.62,3.693,4,4
CCC(O)N1CCCC(NC(O)C2SC3NCCC4C3C2NC(O)N4C2CC3C4CCCCC4C3C3CC32)C1,0.2696,561.84,1.517,6,9
C.CCCCCCC1CCCCC1CC1C(CC)C2C3C4CCCCCCCC5CC5CCCC4CCCC132,0.2695,538.99,12.645,0,0
C.CCC1CC2OC2C2CC12CCCCC1CC(N)N2C3CCCCC4CCCCC4NC3C23C(N)NCCC13,0.2693,555.9,5.1,4,6
CCC(CNC1CCC(N2CC3C(N)OC34NC3CCC(Cl)CC3C24)N1)NCCC(C)N,0.2691,470.11,0.408,6,8
C.CCCN(CC1OC1CCCCC(C)CC)C1CCCC2CC(C3CCC4NC43)CC21,0.2691,446.76,6.654,1,3
NC1CCCC23C(CCCC4CCCCC4)NC(SC12)C1(C(N)O)[IH]C31,0.2691,493.5,2.749,4,5
CCC1(C)C2CC34CC3CCC3C5C6CCCCCCC7C(CCC8CC8CCCCC3C4(C65)C21C)CC1C2CCC3CC3(C)C1C72,0.2686,637.09,12.603,0,0
C.C.CC1CCC1CCCCCCCCN(C(C)C)C1CC(C)N2CC3(C4CCCCC4)CCC123.N,0.2684,505.92,9.484,1,3
CCC(O)N(C)CC1CC12CC1CCC3C(CCCC4CC(F)(F)C4)C3(CC)CC(CCN)C(C1C)C2C,0.2678,536.84,7.568,2,3
C.CCCC(O)CCCCCC(CC)NCC1C(C)NC12NC1CC3CC3C1N2.N,0.2675,425.71,3.496,6,6
CCCCCN1OC1C1CCC2NC3N4C5NN6C7CCCOCC8CCC(C)[SH]8CC5C7N5C(N45)C36C2C1,0.2674,559.83,2.182,3,9
CC(C)CCCCCCCCC1CCCCCCNC(CC2CNC3NC3C2)CNC1,0.267,434.76,5.189,4,4
CC.CCCCN1CC2(C)CC12.CCCCNCC1C(O)C1C1CCCCCCC2C3CCCC(NCC1)C23,0.267,545.94,7.255,3,4
CC(C)C(CC1CCC(O)O1)C1(C2CC(C)N(CCC3CC3CF)CCC2C)C(C)C1N1CC2CCCCC2CCCC1C,0.2668,616.99,8.564,1,4
C.CCCCCCC1CC1CC1C(C)NC2CCC(CCCCCC3CC4CC4C4CC34)NC21,0.2667,470.83,7.959,2,2
CC(CCCCCCCNC1CCCCC1C)CC1CCCCC1O.CCCCCC,0.2664,437.8,8.659,2,2
CC.CCCCC(C(CC)CC)C1CC(CCCCCC2CC2C)C(O)O1.CO.N,0.2659,431.75,7.356,3,4
CCC(CNCC1CCCC2CCCCCCCC2N1)NC1CCC2CC(NN(C)N)CC21,0.2658,462.77,3.683,5,6
CCCCOC(CS)CNCCC1CCCC2NCCCCCN(CCC3CC3)CCCN12,0.2658,482.82,4.528,3,6
C.CCS1(O)NC1CCCCN1C2CCCCCC3C(CC4C5C6CC65C45CCC35)C3C2C2CCC3C21C,0.2657,540.9,7.912,2,3
CCC1C2C3C(CCNS(O)(O)CCCCCN(C)C4NCNC5NCCC54)C123,0.2656,427.66,2.048,6,7
CCC1CCC(C23CCC4C5CC4(CCN5C(CC)CCCO)C2C3)O1.CCCC1OC1CCC1CC2CC3(O)OC123,0.2654,585.87,6.207,2,6
C.CCCCCCCCCCCCCCCCC1CCCC2C1C2(O)CC,0.2654,380.7,8.681,1,1
CCCCCCCC1NC(NC2C3CCC45CC6(C)SS64C325)C2C(O)NCCC12,0.2653,437.72,3.648,4,5
CCC1C(CNCCCCCCCCCCCC2CC2C)C2CCC3C(C12)C1C2CC321,0.265,425.75,7.697,1,1
CCCCCCCNCCC1CCC1CCCC1CNNCNCCC1CC(C)C,0.2648,422.75,5.457,4,4
C.CCC(CCCCC(C)C)CC(O)CNC(C)CCC1CC2NCCOCNC2N1,0.2647,442.73,3.598,5,6
CCCCCCCCCCCC1CCCCC1CCC1CCCC1C(C)C,0.2646,376.71,9.566,0,0
CCCCCNC12CNC3(CC(C)(CCC(O)CCCCCC4CC5CC(C)CC45)N3)C1C2,0.2645,459.76,5.35,4,4
CCCCCC1CCCC2CC2C(CC2CCC(CCN3CCC4(CC3)C3OC34C)CCN2)CC1C,0.2644,498.84,7.437,1,3
C.CCC1CC1CCC1CC(CCCCC2CCC2C23CC2C2CCCCC23)C23CC(CC(N2)N3)C1CC,0.2643,522.91,9.149,2,2
CCCC1C(CCCCCCCCCC(O)CC)CCCCCCC2CC2CCC2CC23CC13,0.2643,472.84,10.097,1,1
CC1(CCC2CC(N)C3CCNC4CCCCCCCC4CC23)CC(C(O)CO)CCC1CCCCN,0.2637,519.86,5.364,5,5
C.NCCCCNCC1CC2(CCC3C(CC4CC5C67CC8C9C%10CCCCCC8(C%109)C56C47)N4CC34)CC12,0.2637,517.85,5.929,2,3
C.CCCCCCCCCCCCC1C(CCCC)C2CCCCCCC12,0.2636,378.73,9.956,0,0
CCCCC1COC2(CCCC3C4CNCN5NC45C3CN3CC4NC(O)C(CCCC5(C)CO5)CC43)CC12,0.2636,543.8,2.631,4,8
CCCCCCCC1C(CCNCCO)C2C1C1C3CC(CCNC4CCCCC4)C1(C)C32,0.2632,458.78,6.012,3,3
C.CCCCCCCCCCCCCC1CC23NC4CCC2CCCCC4C3C2CC2CCCC1C,0.2632,499.91,10.713,1,1
CC(C)C(CCCCC(C)C1CCCC2C3CC4(C)CCCC24C3C1C)C1CCN2CC2C1,0.2631,453.8,8.428,0,1
C.CCCCC1CC1(NCNCC1C2CC(C(C)C)C3CC(C)C1C32)C(O)CC.N,0.263,423.73,5.451,4,4
CCC(O)NC1CC(CC2C3NCNC3NC3CC4C5CCCC6CCOOCOCCC65C4N32)CCC1C,0.2626,547.79,2.465,5,9
OC(NC1CCC(OC(F)(F)Cl)CC1)C1CC(NCCC2CC3CC23)CC(C2CCCNC2)C1,0.2622,504.11,4.432,4,5
C.CCCCCC1CCCNCCC2CCCCC2CCC1C1CC1CCCCCCC1CCC1C,0.2621,501.93,10.818,1,1
CCC(O)NCCC1CN2NNCCCC3OC4CCCCC4C3CCCCC(CNCN)CC2CC1C,0.262,536.85,3.47,6,8
C.CCCC(CCCCC1NC1(O)CC)CCCC1CCCNCNCN1,0.262,384.65,3.686,5,5
CNCCN1C2C(C)CC13C1CCCC4CCC5CCC6[SH]7CC7C7C8CC8C78C57C(CCC5C(CNCCC45)CC3C21)C687,0.2616,616.02,6.181,3,3
CC(C)(C)CN(O)N1C2CC3C4C(CCCCCC5N6CC7CCCCC756)C34C21.CCCNC,0.2614,472.76,5.151,2,5
CC(C)CCN1C2NCNC(N)C23C1C31C2CCC(NC(O)NC3CC(C(C)(C)C)ON3)CC21,0.2612,477.7,0.384,7,9
CCCCCCCCCNNC1C(C2CNCCCC2CCC)C23C4CC56C(C5C12C4)C63,0.2612,439.73,5.518,3,3
C.CCCCCC1CCC(CC2CCNCCC3C(CC4CCC(CC5CC5OCC)CC4)C3C2)CC1,0.2611,515.91,9.663,1,2
